time,observation,MOHC-HadGEM2-ES_CLMcom-CCLM4-8-17,MOHC-HadGEM2-ES_CLMcom-ETH-COSMO-crCLIM-v1-1,MOHC-HadGEM2-ES_DMI-HIRHAM5,MOHC-HadGEM2-ES_GERICS-REMO2015,MOHC-HadGEM2-ES_KNMI-RACMO22E,MOHC-HadGEM2-ES_MOHC-HadREM3-GA7-05,MOHC-HadGEM2-ES_SMHI-RCA4,MOHC-HadGEM2-ES_UHOH-WRF361H
1954-09-01,NA,NA,2.39014495164156,1.4212239504559,4.01026792824268,3.03906951157842,2.76573855662718,NA,NA
1954-10-01,NA,NA,0.558247540175216,0.0707031270394509,0.985672012029681,5.44740871991962,0.383807568869088,NA,NA
1954-11-01,NA,NA,1.19067288032966,0.24049478379311,2.62589902267791,1.46784189564642,1.2487842614064,NA,NA
1954-12-01,NA,NA,4.96114538982511,2.24270834878553,2.84405424026772,1.94635853986256,3.42866982682608,NA,NA
1955-01-01,NA,NA,1.64804980158806,0.611067713907687,1.74909783527255,0.310938210168388,0.972809352970216,NA,NA
1955-02-01,NA,NA,2.61091940919869,1.43385408046015,1.42459936905652,2.36068235244602,2.73199293587822,NA,NA
1955-03-01,NA,NA,7.53892322536558,2.91627609694842,6.02230910444632,4.23282223055139,6.77740270039067,NA,NA
1955-04-01,NA,NA,7.11151342839003,3.01497402833775,7.51283486606553,5.83699245471507,6.83632255531847,NA,NA
1955-05-01,NA,NA,4.27257885457948,0.989322933310177,4.19295087922364,1.82461338699795,5.45650077983737,NA,NA
1955-06-01,NA,NA,7.90684267412871,1.37161456950707,7.61420350754634,4.00417590863071,8.39973881375045,NA,NA
1955-07-01,NA,NA,5.28808487579226,1.34283848747145,4.91266650496982,3.72175312950276,5.11845396249555,NA,NA
1955-08-01,NA,NA,0.464313659904292,0.13268228412926,1.18546182493446,0.979689690575469,0.54105993694975,NA,NA
1955-09-01,NA,NA,1.6565055178944,3.96705738385208,3.70716217439622,6.7172026145272,4.44686785340309,NA,NA
1955-10-01,NA,NA,1.32208534050733,0.282942715784884,0.575881656550337,1.04427314508939,0.897360594535712,NA,NA
1955-11-01,NA,NA,3.42677651206031,1.17096355534159,1.93265404959675,2.97904332401231,3.47612135228701,NA,NA
1955-12-01,NA,NA,2.33380111749284,1.49531252245652,1.28018488758244,1.78099351760466,2.12006219371688,NA,NA
1956-01-01,NA,NA,5.88415543315932,2.65481768874452,2.22940595413093,2.5035210623173,6.35179930832237,NA,NA
1956-02-01,NA,NA,0.528733038663631,0.0138020833674091,1.43345321266679,0.128515922460792,0.572523289883975,NA,NA
1956-03-01,NA,NA,2.29823761910666,0.907161449140403,1.96865476900712,3.71016441495158,1.80598678125534,NA,NA
1956-04-01,NA,NA,3.18878651596606,2.43958330247551,5.50335918087512,2.83802728517912,3.10124424286187,NA,NA
1956-05-01,NA,NA,3.184224141296,0.596354153822176,5.82428538473323,3.55638834298588,5.40375686832704,NA,NA
1956-06-01,NA,NA,2.9802955017658,2.17864584265044,6.30910157924518,4.07995706191286,6.35556079214439,NA,NA
1956-07-01,NA,NA,0.73164736313629,0.234765618733945,2.38557770499028,1.97005656373221,2.94854142121039,NA,NA
1956-08-01,NA,NA,0.582543658674695,0.0437499984400347,0.992517931445036,0.467058314097812,2.58397971047089,NA,NA
1956-09-01,NA,NA,4.78490146924742,4.60468735545874,2.50489071768243,6.51381720090285,5.29625958879478,NA,NA
1956-10-01,NA,NA,1.90888608922251,0.482031228602864,1.53677288617473,1.52526369492989,1.37902469577966,NA,NA
1956-11-01,NA,NA,6.64679117035121,1.78033858974231,2.0541508885799,2.51667258271482,4.14973939186893,NA,NA
1956-12-01,NA,5.68041850310574e-21,2.46058649208862,0.313281269700383,1.13725989649538,0.919012543454301,1.88903543748893,NA,NA
1957-01-01,NA,NA,0.624556579714408,0.394921874249121,0.697123659483623,0.889324968738947,1.1337836200255,NA,NA
1957-02-01,NA,NA,0.217020959462388,0.00234374996850306,0.0512094289661036,0.0661459816456045,0.0532213656697422,NA,NA
1957-03-01,NA,NA,5.40090801659971,0.910546867089579,3.91280551557429,4.78282270487398,5.23766364203766,NA,NA
1957-04-01,NA,NA,8.61507221125066,2.20416661613854,7.24238333059475,4.80092274374329,5.21475087152794,NA,NA
1957-05-01,NA,NA,3.61800051759928,0.306640621784027,4.93997113080695,3.78985242568888,4.49174320092425,NA,NA
1957-06-01,NA,NA,2.24233344197273,1.89401039824588,4.68445111764595,3.08998069376685,4.0826317796018,NA,NA
1957-07-01,NA,NA,1.89532681542914,1.24205725369393,3.91073319478892,3.24531988590024,7.71304940572008,NA,NA
1957-08-01,NA,NA,0.720432514208369,2.5335936807096,1.53354606300127,1.7791706501157,2.79637687490322,NA,NA
1957-09-01,NA,NA,2.54314724297728,3.1824217439862,2.47611821105238,3.32240342977457,3.75340403406881,NA,NA
1957-10-01,NA,NA,6.50566244730726,2.77356767328456,2.88166899990756,4.63529675616883,5.58262662962079,NA,NA
1957-11-01,NA,NA,7.57210393203422,2.05846357421251,4.22664047218859,3.33282035426237,7.45140546932817,NA,NA
1957-12-01,NA,NA,1.99298827210441,1.24739578604931,1.3061056350125,1.89036886731628,1.68434118968435,NA,NA
1958-01-01,NA,NA,1.28285748360213,0.0649739570690144,1.03299462643918,0.711850676452741,0.884647631028201,NA,NA
1958-02-01,NA,NA,4.6029040531721,1.42434901208617,2.72727143601514,2.27292170457076,2.92479805648327,NA,NA
1958-03-01,NA,NA,1.40854296914767,0.0270833328499975,1.94797776639462,0.589324238535482,1.43888511811383,NA,NA
1958-04-01,NA,NA,4.87340729450807,4.47447909973562,9.39868575660512,4.69922972260974,5.92525483807549,NA,NA
1958-05-01,NA,NA,4.37485462753102,2.81302082003094,7.92602287838235,3.87084219837561,4.57039379398338,NA,NA
1958-06-01,NA,NA,2.40375011635479,0.669010424735461,3.04624334676191,2.22839053894859,3.8728060782887,NA,NA
1958-07-01,NA,NA,0.768411156604998,0.49348957836628,2.89552067115437,1.08151288004592,2.54185601079371,NA,NA
1958-08-01,NA,NA,4.52735119542922,4.91347649149247,4.89035896025598,5.37924388772808,1.97830689066905,NA,NA
1958-09-01,NA,0.191837718011811,7.8110629809089,1.9558593747206,1.95913059578743,2.3078178986907,3.23268039501272,NA,NA
1958-10-01,NA,NA,2.17361281102058,1.15429689558368,1.05969976284541,1.77200911275577,1.70700226735789,NA,NA
1958-11-01,NA,NA,3.21511816000566,1.34856766235316,1.92240835167468,1.97344204061665,3.60553924692795,NA,NA
1958-12-01,NA,NA,0.162754936900456,0.065624997660052,0.219829813795513,0.0268229792936836,0.142793071881897,NA,NA
1959-01-01,NA,NA,3.7159472994972,0.848046911414713,0.810713587270584,2.83438139304053,4.86766149988398,NA,NA
1959-02-01,NA,NA,1.97757788118906,0.923958350904286,2.37611113116145,2.036593054072,3.63170257187448,NA,NA
1959-03-01,NA,NA,4.76079223444685,2.75572914979421,5.2833222784102,1.59961311437655,2.89333370164968,NA,NA
1959-04-01,NA,NA,8.22433460270986,2.70859363517957,4.6947845898103,4.11263941205107,5.1971438457258,NA,NA
1959-05-01,NA,NA,2.18584348767763,0.982291682157665,4.63798043201678,1.64687887590844,2.31490726000629,NA,NA
1959-06-01,NA,NA,3.64250721177086,0.413151040265802,5.3429210674949,5.25417855824344,4.1927894752007,NA,NA
1959-07-01,NA,NA,2.62768609682098,1.0371093681897,3.94425101112574,3.11472077155486,3.16586824483238,NA,NA
1959-08-01,NA,NA,6.33605275070295,1.03502604615642,6.36187142226845,5.5686320993118,4.12204312160611,NA,NA
1959-09-01,NA,NA,10.0097132963128,7.40234383265488,5.77839477919042,14.3384431488812,15.0101271690801,NA,NA
1959-10-01,NA,NA,2.12839799642097,3.81197899987455,3.01472115679644,2.25260931474622,1.42939493089216,NA,NA
1959-11-01,NA,NA,1.29296637314837,0.862890620192047,1.79800443293061,1.12513271014905,0.165230325728771,NA,NA
1959-12-01,NA,NA,0.673380157240899,1.74335238589894e-13,0.10549875551078,0.138802396213578,0.931364548159763,NA,NA
1960-01-01,NA,NA,0.874818762531504,1.93216143925383,1.18473798211198,3.21380916866474,1.99257564672735,NA,NA
1960-02-01,NA,NA,2.34638811671175,1.13841145212064,2.78856763907243,4.00469689629972,2.91360727278516,NA,NA
1960-03-01,NA,NA,1.57304018939612,0.465234366129152,2.78838871163316,1.33177382522263,2.39612609439064,NA,NA
1960-04-01,NA,NA,3.26165249571204,2.15677084343042,8.42521487502381,1.99245243275072,5.73387995827943,NA,NA
1960-05-01,NA,NA,0.208444799136487,0.878255238058046,3.16403952310793,1.31289364071563,2.54322794498876,NA,NA
1960-06-01,NA,NA,0.425446074223146,0.372916660035116,2.80944462865591,1.99596807797207,3.65811829688028,NA,NA
1960-07-01,NA,NA,1.158526565996,0.00950520865217186,1.02625989820808,0.288151683889737,0.645525272557279,NA,NA
1960-08-01,NA,NA,3.58744816621765,2.09557298367145,2.89974632905796,3.93399297608994,4.29534027935006,NA,NA
1960-09-01,NA,NA,2.3933041957207,0.576041665772209,0.6430398352677,0.988023076934041,1.8444081681082,NA,NA
1960-10-01,NA,NA,5.58320026611909,4.55611967481673,6.88923918642104,3.92214431776665,4.92414002073929,NA,NA
1960-11-01,NA,NA,1.30788823007606,0.594791662297212,1.1817711420008,0.334766397463682,0.685180960135767,NA,NA
1960-12-01,NA,NA,0.418586511295871,1.77514975127596e-13,0.691243610344827,0.200000462245953,0.273601747721841,NA,NA
1961-01-01,NA,NA,4.79554329067469,1.41536456794711,3.19839579169638,2.32057832472492,2.94528316590004,NA,NA
1961-02-01,NA,NA,5.3712772554718,2.81184887280688,3.90257309773006,4.93868288467638,6.13512124400586,NA,NA
1961-03-01,NA,NA,5.19113763584755,1.55924484060961,5.66808589501306,3.74844608595595,2.25224973110016,NA,NA
1961-04-01,NA,NA,2.58720519777853,1.14700523408828,5.08890052442439,4.6812605985906,4.95728096575476,NA,NA
1961-05-01,NA,NA,3.42493804637343,0.0763020826298089,4.95453411131166,1.63229546451475,5.11365427519195,NA,NA
1961-06-01,NA,NA,1.58518108801218,1.03463540363009,5.49311811919324,2.47109928459395,3.51054661441594,NA,NA
1961-07-01,NA,NA,1.47528125380632,0.951302070461679,1.2062851441442,1.12409116700292,2.36241497041192,NA,NA
1961-08-01,NA,NA,2.7760152152041,0.939713552361354,2.65280787862139,2.03229628095869,0.739732592774089,NA,NA
1961-09-01,NA,NA,1.87539546168409,1.02304688552977,1.85739537701011,1.35286761797033,2.36489630187862,NA,NA
1961-10-01,NA,NA,0.0168207214301219,0.0458333315236814,0.379622812033631,0.319531962668407,0.046977634428913,NA,NA
1961-11-01,NA,9.57503486778826e-17,1.33889901917428,0.104427086625947,0.129250337408848,0.689845332090044,0.613033479748992,NA,NA
1961-12-01,NA,NA,0.944622269889805,1.06966151070083,1.2062123787473,0.958335521863773,1.07616753084585,NA,NA
1962-01-01,NA,NA,0.805789035803173,0.119140631977643,2.26814260531683,0.60755346348742,1.66136382613331,NA,NA
1962-02-01,NA,NA,3.82008259766735,1.02031246642582,2.47048659366556,2.01328588882461,3.09565120842308,NA,NA
1962-03-01,NA,NA,3.74085663934238,1.57578126818407,7.61675862595439,3.88672800036147,4.76533810724504,NA,NA
1962-04-01,NA,NA,5.9640875144396,3.51536461093929,9.00988248176873,3.79883706627879,5.9286309638992,NA,NA
1962-05-01,NA,NA,3.74988473486155,0.922656245165854,7.76963699609041,3.94740475458093,5.55486482335255,NA,NA
1962-06-01,NA,NA,3.8651512528304,2.13919265661389,6.65364714805037,2.1153692578082,3.0065603525145,NA,NA
1962-07-01,NA,NA,4.36334276455455,5.11640600161627,2.1687718690373,4.98126132879406,3.80389630445279,NA,NA
1962-08-01,NA,NA,7.54000449087471,2.65273448458174,3.3727383823134,4.66394290560856,4.74623506888747,NA,NA
1962-09-01,NA,NA,4.27913795574568,5.4688801697921,3.77671347814612,3.46289816661738,5.06105668027885,NA,NA
1962-10-01,NA,NA,5.46073908917606,2.71809906698763,2.81500685960054,4.34271793928929,3.85215579299256,NA,NA
1962-11-01,NA,4.79994823325922e-22,3.20122594130225,1.18867183191469,1.4652944781119,1.49765967798885,2.59524498833343,NA,NA
1962-12-01,NA,NA,0.336499776676646,0.0535156217324584,0.0876055032676959,0.299089227701188,0.827198878687341,NA,NA
1963-01-01,NA,NA,4.16131066158414,1.36523438595759,2.26299606438261,2.56511005572975,4.11209956509992,NA,NA
1963-02-01,NA,NA,1.58594516396988,2.093229246384,3.54016433120705,1.4397168517462,3.92559666652232,NA,NA
1963-03-01,NA,NA,3.24081974686123,0.758072930329945,7.24832117557526,2.35990126384422,3.68045538780279,NA,NA
1963-04-01,NA,NA,1.91037557960954,0.444140632316703,8.23415054474026,2.14180168113671,5.06604983238503,NA,NA
1963-05-01,NA,NA,0.823946693708422,0.778906248888234,7.06321072066203,3.3822994097136,4.72913064295426,NA,NA
1963-06-01,NA,NA,1.96781851700507,1.56210938876029,3.77899875165895,2.0895882655168,2.97825217712671,NA,NA
1963-07-01,NA,NA,2.08511162200011,2.52539071807405,1.30296803981764,2.0692754042102,1.63731219072361,NA,NA
1963-08-01,NA,NA,6.48059248924255,1.41653643659083,3.27547257766128,3.63711785757914,0.686324245180003,NA,NA
1963-09-01,NA,NA,1.42544988339068,2.15611984458519,0.227736960732727,1.45846694649663,2.56026416318491,NA,NA
1963-10-01,NA,NA,0.528956776543055,0.0850260409151815,0.178213153776596,0.302083993301494,0.45189595221018,NA,NA
1963-11-01,NA,1.269028072071e-10,2.44812105665915,1.01236980117392,1.23433981934795,1.95117637922522,2.71820546477102,NA,NA
1963-12-01,NA,NA,0.0652140764941578,0.0488281253637979,0.435551427653991,0.186979591489944,0.0443419994098804,NA,NA
1964-01-01,NA,NA,2.28725177294109,1.14687506575137,3.3023721218342,0.455599964334397,0.708753943035845,NA,NA
1964-02-01,NA,NA,3.15288205747493,1.11966147524072,3.61329088336788,3.00521537137683,3.11269779922441,NA,NA
1964-03-01,NA,NA,4.34898204985075,1.80911459319759,5.28509615105577,3.41823734343052,4.05640464741737,NA,NA
1964-04-01,NA,NA,3.29386399243958,0.292057279148139,5.003113579005,1.97018669277895,4.60921138292179,NA,NA
1964-05-01,NA,NA,2.68164321023505,1.30475264113556,5.48864760494325,2.64212841721019,4.30864510999527,NA,NA
1964-06-01,NA,NA,1.73103358974913,0.303906251792796,1.36542550317245,1.89336379989982,3.71488615055569,NA,NA
1964-07-01,NA,NA,4.5238088525366,2.4167968891561,1.55566627217922,5.34766810596921,5.19980363314971,NA,NA
1964-08-01,NA,NA,1.25635040894849,1.44713538611541,0.576878015999682,2.04557769466192,1.37737965560518,NA,NA
1964-09-01,NA,NA,1.61918166268151,0.711588512785966,1.71109697112115,1.00338759657461,0.752806220407365,NA,NA
1964-10-01,NA,NA,2.92094211908989,1.93880205770256,1.85637650429271,2.62669865624048,3.61067305784672,NA,NA
1964-11-01,NA,NA,1.15356881433399,0.0768229174354929,1.36106731952168,0.603126384521602,0.902758042502683,NA,NA
1964-12-01,NA,NA,3.03788066958077,1.08776044944534,1.58798675984144,1.49961283168523,2.24932520650327,NA,NA
1965-01-01,NA,NA,4.72281136899255,1.33437499171123,2.42557038436644,2.13984833098948,1.37716505269054,NA,NA
1965-02-01,NA,NA,2.30105103109963,0.108463542710524,3.41351985116489,2.35339080390986,2.67122510704212,NA,NA
1965-03-01,NA,NA,2.58083421795163,0.178515630386755,4.70719776931219,3.01055356976576,1.92311486753169,NA,NA
1965-04-01,NA,NA,2.51194471784402,0.0640624987681804,3.72886150726117,1.15898700751131,3.04113389574923,NA,NA
1965-05-01,NA,NA,2.26859829272144,2.12018226447981,4.58352535497397,3.55052907834761,3.99663706775755,NA,NA
1965-06-01,NA,NA,3.58309387229383,1.9341145438375,3.53156009805389,2.18125490646344,4.12164173321798,NA,NA
1965-07-01,NA,NA,7.9089310253039,6.6833333868999,1.29477203154238,6.89975512214005,7.88510609418154,NA,NA
1965-08-01,NA,NA,4.93591009872034,3.2587239635177,1.79221384751145,2.28620303969365,1.80368987785187,NA,NA
1965-09-01,NA,NA,5.15306373126805,5.99934879282955,3.99139497312717,6.85392203740776,5.44658142607659,NA,NA
1965-10-01,NA,NA,2.28572283522226,0.965104196802713,1.03118024562718,1.4080760840443,1.3805710390443,NA,NA
1965-11-01,NA,NA,0.68073614165769,0.170442709622876,0.0949837971347733,0.613933696149616,0.88616839639144,NA,NA
1965-12-01,NA,NA,0.302406516493647,0.00078124998319219,0.123174023428874,0.268750644318061,0.777775477763498,NA,NA
1966-01-01,NA,NA,2.30096938612405,0.316145837496151,1.98132993537001,1.40742496732855,2.82397790579125,NA,NA
1966-02-01,NA,NA,2.27536170277745,0.270442705004825,4.70829710830003,2.17591647233348,3.64870468620211,NA,NA
1966-03-01,NA,NA,3.75960087985732,1.58294272696367,9.94224264286458,2.99154309905134,5.75323523953557,NA,NA
1966-04-01,NA,NA,2.75858970999252,0.756901042041136,6.81824656203389,4.24297858262435,5.31701344298199,NA,NA
1966-05-01,NA,NA,1.75169004360214,0.562890616856748,4.58526166621596,3.00169960828498,4.94719486450776,NA,NA
1966-06-01,NA,NA,1.13947845529765,1.68385414872319,2.7724640123779,4.65495834359899,1.99287755240221,NA,NA
1966-07-01,NA,NA,4.83462663833052,6.38242175336927,2.95381919131614,6.26811281545088,8.31933949375525,NA,NA
1966-08-01,NA,NA,0.259329823893495,0.005208333418949,0.263129311133525,0.570183638774324,0.404202929712483,NA,NA
1966-09-01,NA,NA,3.59287241008133,0.697265614871867,2.71997721574735,2.65755833534058,2.29190286481753,NA,NA
1966-10-01,NA,NA,0.138828833587468,0.00768229201213444,0.00974844888332882,0.132291975569387,0.2595901114546,NA,NA
1966-11-01,NA,NA,2.79118632897735,1.98593758213974,2.72232771094423,2.33073444105685,2.68698518048041,NA,NA
1966-12-01,NA,NA,6.00655468879268,2.40013015572913,4.96818933170289,5.75079406262375,8.58215616317466,NA,NA
1967-01-01,NA,NA,5.12357457191683,2.01992184156552,5.01964059658349,3.99792578537017,3.75266993651167,NA,NA
1967-02-01,NA,NA,1.89252346171997,0.767447928592446,7.47735301265493,0.902476056944579,3.31583977094851,NA,NA
1967-03-01,NA,NA,4.16006846353412,0.36380207457114,5.84012498147786,0.652866051677847,3.96392328548245,NA,NA
1967-04-01,NA,NA,2.91113065613899,0.115104166070523,5.78448947053403,0.825913225708064,5.19736119895242,NA,NA
1967-05-01,NA,NA,3.82744400412776,1.83932284126058,5.16045939875767,3.47813269472681,2.62309032550547,NA,NA
1967-06-01,NA,NA,3.33426898287144,1.32604172322317,3.53962086956017,2.18281731940806,2.55251119087916,NA,NA
1967-07-01,NA,NA,3.52058179560117,0.607682276313426,0.686212543223519,2.48073488473892,2.71377251192462,NA,NA
1967-08-01,NA,NA,4.71357110654935,6.71184893581085,7.90280301589519,7.90913313394412,9.29935203166679,NA,NA
1967-09-01,NA,NA,1.08580654923571,0.0501302077736909,1.39585629076464,0.475001038284972,0.0137217878403817,NA,NA
1967-10-01,NA,NA,4.2578931315802,4.34088528854772,4.61116048973054,5.18803229788318,2.06946572579909,NA,NA
1967-11-01,NA,NA,0.868340520537458,0.552473972311418,1.3399213887169,0.164193079945107,1.03134310338646,NA,NA
1967-12-01,NA,NA,3.11568432371132,0.620572895240912,3.95606996607967,3.23242925223894,2.99300595070235,NA,NA
1968-01-01,NA,NA,5.50109779578634,2.25872396549676,3.73820848180912,6.05587281170301,7.27142348187044,NA,NA
1968-02-01,NA,NA,4.68223216594197,2.71406247338746,6.71349299373105,4.24467057455331,4.6584689989686,NA,NA
1968-03-01,NA,NA,4.67262807651423,0.293880215394893,8.1404403434135,4.19375947094522,6.03710578288883,NA,NA
1968-04-01,NA,NA,3.21279485360719,1.36484373360872,5.46397031284869,4.49935920769349,2.72977752028964,NA,NA
1968-05-01,NA,NA,4.02332452358678,1.84934894641628,3.00350349862128,3.85495639638975,3.78750381642021,NA,NA
1968-06-01,NA,NA,2.81381856766529,0.201171869230166,3.76944196759723,4.52084338758141,3.09758161311038,NA,NA
1968-07-01,NA,NA,0.406306751392549,0.712239570566453,0.127831539248291,1.35091458214447,1.10968224325916,NA,NA
1968-08-01,NA,NA,6.75260274438187,3.93867180682719,6.49152835831046,8.53309216909111,7.27714758832008,NA,NA
1968-09-01,NA,NA,3.08254495030269,1.69505212252261,1.63915450684726,2.88490234524943,3.49950906238519,NA,NA
1968-10-01,NA,NA,5.44123246218078,3.01171868050005,5.38726222584955,7.43478226941079,5.96536601660773,NA,NA
1968-11-01,NA,1.34540104057687e-07,1.46464182907948,0.496614576150023,2.41198219300713,3.72240440337919,1.16405815060716,NA,NA
1968-12-01,NA,NA,0.642588784103282,1.37395834608469,0.730603325064294,0.859507107816171,0.978442266932689,NA,NA
1969-01-01,NA,NA,3.41782181058079,1.70221346343169,4.67420549830422,2.31719276926015,4.46820996003225,NA,NA
1969-02-01,NA,NA,3.82192467804998,2.63294272881467,8.61345031298697,6.04324275045656,5.22731775417924,NA,NA
1969-03-01,NA,NA,6.95777633227408,1.78750004852191,6.74370179185644,2.32422405970283,6.31780985277146,NA,NA
1969-04-01,NA,NA,3.60490023158491,0.70468752328452,3.52283626561984,2.88633486488834,4.52380005153827,NA,NA
1969-05-01,NA,NA,2.46439866023138,1.15156248139101,4.94261300191283,3.21966851188336,4.8052033293061,NA,NA
1969-06-01,NA,NA,1.88453604496317,0.870572956137039,1.31427799060475,2.50287010276224,2.23445568408351,NA,NA
1969-07-01,NA,NA,5.7978993630968,5.29557295376435,3.17653269739822,6.01641982211731,5.79930092208087,NA,NA
1969-08-01,NA,NA,5.81171755911782,3.93085950636305,3.08302287594415,6.86577038140967,7.99909851048142,NA,NA
1969-09-01,NA,NA,2.2315789363347,1.47565109218704,2.06020283221733,1.17265896551544,1.62140815809835,NA,NA
1969-10-01,NA,NA,4.04175365692936,2.2475260309875,4.51689708279446,5.50626272452064,5.73326671728864,NA,NA
1969-11-01,NA,NA,3.49099975428544,0.852864573971601,1.47718604130205,1.70820690400433,2.9267625650391,NA,NA
1969-12-01,NA,NA,2.43653821598855,0.853841150819877,2.14206842521634,0.803712758988695,1.95816164123244,NA,NA
