time,observation,MIROC-MIROC5_CLMcom-CCLM4-8-17,MIROC-MIROC5_GERICS-REMO2015,MIROC-MIROC5_CLMcom-CCLM4-8-17_min,MIROC-MIROC5_CLMcom-CCLM4-8-17_pred,MIROC-MIROC5_CLMcom-CCLM4-8-17_max,MIROC-MIROC5_GERICS-REMO2015_min,MIROC-MIROC5_GERICS-REMO2015_pred,MIROC-MIROC5_GERICS-REMO2015_max
1958-04-01,NA,9.65828857421877,14.9713073730469,11.1633333333333,19.1516129032258,25.5857142857143,7.55483870967742,16.358064516129,23.5333333333333
1958-05-01,NA,12.168099975586,14.9142852783203,13.0838709677419,21.9709677419355,26.6,7.55483870967742,16.3096774193548,23.1935483870968
1958-06-01,NA,18.5418334960938,20.9562774658203,19.6193548387097,25.91,28.2,12.7516129032258,21.55,26.6233333333333
1958-07-01,NA,22.9443298339844,23.6400848388672,25.1387096774194,27.7677419354839,30.2322580645161,16.6266666666667,24.0645161290323,27.3483870967742
1958-08-01,NA,23.780160522461,25.714242553711,25.5857142857143,28.2,30.3322580645161,19.7129032258065,26.1866666666667,28.7516129032258
1958-09-01,NA,17.7147766113281,21.9058471679688,18.78,25.1677419354839,27.8838709677419,13.9,22.4233333333333,26.9
1958-10-01,NA,9.13453063964846,16.0856872558594,11.0233333333333,18.78,25.1677419354839,9.18387096774194,16.8838709677419,24.43
1958-11-01,NA,3.85541687011721,9.16158447265627,7.11071428571429,13.9,21.99,6.15357142857143,10.4892857142857,17.6612903225806
1958-12-01,NA,1.66730651855471,6.78513488769534,6.7258064516129,11.0033333333333,18.78,4.88709677419355,7.53928571428571,15.68
1959-01-01,NA,0.37592468261721,5.01728210449221,5.37096774193548,8.4551724137931,16.5633333333333,4.50967741935484,6.76451612903226,11.5535714285714
1959-02-01,NA,1.2060485839844,8.88562927246096,6.6741935483871,10.5333333333333,17.67,5.91290322580645,10.1666666666667,17.4354838709677
1959-03-01,NA,4.82944641113284,7.70047912597659,7.90967741935484,15.9066666666667,23.0516129032258,4.98064516129032,8.12068965517241,16.5633333333333
1959-04-01,NA,12.0402923583985,16.4755645751953,12.9766666666667,21.5766666666667,26.6,10.0233333333333,17.1533333333333,24.64
1959-05-01,NA,11.57021484375,16.7153411865235,12.9258064516129,21.55,26.5774193548387,10.1666666666667,17.1666666666667,24.7166666666667
1959-06-01,NA,17.3247772216797,19.8731628417969,17.8645161290323,25.1387096774194,27.7677419354839,11.5535714285714,20.8451612903226,26.5733333333333
1959-07-01,NA,21.4213806152344,24.0051971435547,23.1935483870968,27.1096774193548,29.9225806451613,17.01,24.5967741935484,27.4193548387097
1959-08-01,NA,19.3888793945313,21.6126953125,21.2096774193548,26.2032258064516,28.7516129032258,12.9766666666667,22.2566666666667,26.7161290322581
1959-09-01,NA,15.657373046875,21.1826568603516,17.1533333333333,24.43,27.3483870967742,12.8322580645161,21.9709677419355,26.6233333333333
1959-10-01,NA,9.78821716308596,14.8169952392578,11.1709677419355,19.1516129032258,25.5857142857143,7.55483870967742,16.3096774193548,23.1935483870968
1959-11-01,NA,6.79807434082034,12.9822479248047,10.17,17.1666666666667,24.5967741935484,6.80967741935484,12.9258064516129,21.99
1959-12-01,NA,0.577416992187523,6.44942626953127,5.91290322580645,10.0233333333333,16.8838709677419,4.80967741935484,7.11071428571429,14.5870967741935
1960-01-01,NA,-1.24196472167966,3.93464050292971,4.43548387096774,6.7258064516129,11.0033333333333,4.01612903225806,6.6741935483871,10.6344827586207
1960-02-01,NA,-0.55602111816404,5.21982727050784,4.71290322580645,6.80967741935484,12.7516129032258,4.50967741935484,6.76451612903226,11.8857142857143
1960-03-01,NA,4.34339294433596,10.2731109619141,7.53928571428571,14.7516129032258,22.8333333333333,6.6741935483871,10.8466666666667,18.8709677419355
1960-04-01,NA,8.95917663574221,13.8189331054688,11.0033333333333,18.78,25.1677419354839,7.11071428571429,14.5548387096774,22.8333333333333
1960-05-01,NA,12.8627563476563,16.5839019775391,14.5870967741935,22.4233333333333,26.7161290322581,10.0233333333333,17.1666666666667,24.7166666666667
1960-06-01,NA,13.963754272461,18.5746398925781,16.358064516129,23.1483870967742,26.9166666666667,10.8466666666667,18.8709677419355,25.5857142857143
1960-07-01,NA,19.4124542236328,22.5646148681641,21.2096774193548,26.2032258064516,28.7516129032258,14.7516129032258,23.1,27.1096774193548
1960-08-01,NA,19.7049957275391,22.2739807128906,21.4533333333333,26.5774193548387,28.9193548387097,14.5870967741935,22.9,26.9166666666667
1960-09-01,NA,13.1625,18.955941772461,14.7516129032258,22.8333333333333,26.7161290322581,11.0233333333333,19.31,26.1516129032258
1960-10-01,NA,8.07462463378909,12.4145904541016,10.6344827586207,17.8064516129032,25.06,6.80322580645161,12.7516129032258,21.55
1960-11-01,NA,3.9924255371094,7.83440551757815,7.45714285714286,14.5548387096774,22.2566666666667,4.98064516129032,8.12068965517241,16.6266666666667
1960-12-01,NA,0.478173828125023,3.20610961914065,5.91290322580645,9.42333333333333,16.8774193548387,4.01612903225806,6.15357142857143,10.17
1961-01-01,NA,0.0809112548828352,2.83904418945315,4.98064516129032,7.90967741935484,15.9066666666667,3.48064516129032,5.91290322580645,10.0233333333333
1961-02-01,NA,2.42319641113284,7.80195007324221,6.78709677419355,11.8857142857143,20.2935483870968,4.98064516129032,8.12068965517241,16.6266666666667
1961-03-01,NA,4.08223876953127,8.68744812011721,7.45714285714286,14.5548387096774,22.2566666666667,5.91290322580645,10.0233333333333,17.1666666666667
1961-04-01,NA,6.49361572265627,10.0380950927735,10.1666666666667,17.1533333333333,24.43,6.6741935483871,10.6344827586207,18.3933333333333
1961-05-01,NA,12.7278533935547,17.1992889404297,14.5548387096774,22.4233333333333,26.6633333333333,10.4892857142857,17.6612903225806,25.06
1961-06-01,NA,18.5187316894531,22.5606170654297,19.6193548387097,25.91,28.2,14.7516129032258,23.1,27.1096774193548
1961-07-01,NA,18.5714813232422,22.1626678466797,19.6193548387097,26.1516129032258,28.2,14.5548387096774,22.8333333333333,26.9
1961-08-01,NA,19.5240112304688,23.6355987548828,21.2225806451613,26.5733333333333,28.9193548387097,16.6266666666667,24.0645161290323,27.3483870967742
1961-09-01,NA,14.7173553466797,17.9822479248047,16.6266666666667,23.5333333333333,27.2096774193548,10.5333333333333,17.8645161290323,25.1677419354839
1961-10-01,NA,8.09942016601565,12.6523681640625,10.6344827586207,17.8064516129032,25.06,6.80967741935484,12.8322580645161,21.5766666666667
1961-11-01,NA,1.58689270019534,2.4542175292969,6.7258064516129,11.0033333333333,18.3933333333333,3.48064516129032,5.37096774193548,9.18387096774194
1961-12-01,NA,0.364526367187523,4.77558288574221,5.37096774193548,8.4551724137931,16.5633333333333,4.43548387096774,6.76129032258064,11.49
1962-01-01,NA,-0.900610351562477,-0.00327148437497726,4.50967741935484,6.76451612903226,11.49,3.07096774193548,4.01612903225806,6.6741935483871
1962-02-01,NA,-0.359014892578102,6.18326721191409,4.80967741935484,7.11071428571429,13.0838709677419,4.71290322580645,7.09677419354839,13.0838709677419
1962-03-01,NA,6.07251892089846,8.74263916015627,10.0233333333333,16.8838709677419,24.0645161290323,5.91290322580645,10.1666666666667,17.4354838709677
1962-04-01,NA,10.7053009033203,15.0871063232422,11.9709677419355,20.8451612903226,26.2032258064516,7.90967741935484,16.358064516129,23.5333333333333
1962-05-01,NA,14.2605834960938,17.9920593261719,16.4064516129032,23.1935483870968,27.1096774193548,10.5333333333333,17.8645161290323,25.1677419354839
1962-06-01,NA,17.5829254150391,23.8359619140625,18.78,25.1677419354839,27.7677419354839,16.8838709677419,24.43,27.4193548387097
