time,observation,MPI-M-MPI-ESM-LR_CLMcom-CCLM4-8-17,MPI-M-MPI-ESM-LR_CLMcom-ETH-COSMO-crCLIM-v1-1,MPI-M-MPI-ESM-LR_DMI-HIRHAM5,MPI-M-MPI-ESM-LR_KNMI-RACMO22E,MPI-M-MPI-ESM-LR_MOHC-HadREM3-GA7-05,MPI-M-MPI-ESM-LR_MPI-CSC-REMO2009,MPI-M-MPI-ESM-LR_SMHI-RCA4,MPI-M-MPI-ESM-LR_UHOH-WRF361H
1954-08-01,NA,NA,2.01501088449731,1.42439509945689,1.72102210053708,2.12997258931864,1.84773863875307,NA,NA
1954-09-01,NA,NA,3.60734038695227,4.3341144133592,8.17020091926679,6.45367369288579,4.49662068276666,NA,NA
1954-10-01,NA,NA,1.97868421382736,2.56552421342349,2.94519319140818,2.06502232176717,1.87028294603806,NA,NA
1954-11-01,NA,NA,6.96901237824932,3.4205728690722,8.81486288853921,4.9976016394794,5.55010034004226,NA,NA
1954-12-01,NA,NA,5.10345077491365,1.91355851566186,6.51160830748267,4.18091692845337,2.79261869145557,NA,NA
1955-01-01,NA,NA,4.71670551924035,2.30317545065191,3.85182308382355,4.44327578879893,1.77921430149581,NA,NA
1955-02-01,NA,NA,2.5701647362439,1.40778459026478,2.03683492436539,1.85350431420375,0.809695559291868,NA,NA
1955-03-01,NA,NA,1.3266096037114,1.22026207245653,2.17565994680626,1.62560757016763,0.841620257415343,NA,NA
1955-04-01,NA,NA,5.05884935846552,1.71276036962809,2.87214168347418,4.83293888974003,4.06970091280527,NA,NA
1955-05-01,NA,NA,2.01330734125804,0.228326612887031,1.01046096679056,2.08021465223283,0.788786371413153,NA,NA
1955-06-01,NA,NA,7.71092710783705,5.5378907622071,8.77671354683116,6.64708380354568,3.38430053670891,NA,NA
1955-07-01,NA,NA,3.94103283178993,0.787928450881736,2.11114387493581,3.60179772251286,3.68171063018963,NA,NA
1955-08-01,NA,NA,2.61720135749783,2.52797377179377,4.74358408246189,7.56158925360069,3.76596195856109,NA,NA
1955-09-01,NA,NA,5.6968524295371,3.62499994371319,4.87006322946399,5.83281700965017,6.32515460019931,NA,NA
1955-10-01,NA,NA,4.00996885146014,5.16973282210529,6.57158805406652,4.81313145719469,2.76157065527514,NA,NA
1955-11-01,NA,NA,13.8947929954156,9.7361977561377,6.91251515527256,9.29584137629718,7.04896284732968,NA,NA
1955-12-01,NA,NA,6.06440302217379,4.08429949020501,5.55520413327031,5.36029250943102,2.86982183461078,NA,NA
1956-01-01,NA,NA,8.21455983677879,4.2201359057799,5.70641408558004,7.04559489386156,2.4897133174818,NA,NA
1956-02-01,NA,NA,4.97451709234156,3.30765075632371,5.1064237835817,3.60355745069683,3.9628468133742,NA,NA
1956-03-01,NA,NA,5.16564554418437,1.71320571389515,4.52659759030212,2.87707244278863,1.60048669204116,NA,NA
1956-04-01,NA,NA,5.76737875817344,6.21158856083639,10.1311425562017,3.05608003400266,5.44204796897247,NA,NA
1956-05-01,NA,NA,5.24006694322452,2.77520167292096,6.136858969694,7.23384070442989,5.92284116428345,NA,NA
1956-06-01,NA,NA,4.71471837954596,2.41875004285248,3.49245569086634,2.57888149644714,4.04969498631544,NA,NA
1956-07-01,NA,NA,5.80962920794263,0.534526207411545,1.25831953409943,4.85243954462931,3.71156424516812,NA,NA
1956-08-01,NA,NA,3.75157091184519,2.26738913770532,3.15726534754504,2.86522205569781,2.80513394682202,NA,NA
1956-09-01,NA,NA,8.47947208676487,4.71549467474688,5.45339732780121,6.1081659863703,7.56020121043548,NA,NA
1956-10-01,NA,NA,4.56567331566475,3.0357863070094,3.35182178823743,2.95936169859488,2.18391210073605,NA,NA
1956-11-01,NA,NA,1.36868741246872,0.906900994596072,2.06068166153273,1.31860120600322,0.945880616200157,NA,NA
1956-12-01,NA,NA,2.59247424546629,0.822832640551496,1.30191836360609,2.02052533859387,0.899374530126806,NA,NA
1957-01-01,NA,NA,1.67149416811299,1.88873494626023,1.76928351429524,1.63088486879133,1.56839475530433,NA,NA
1957-02-01,NA,NA,0.651422570081195,0.443917408892958,0.380162685996766,0.261211288989216,0.334609133642516,NA,NA
1957-03-01,NA,NA,1.42392267443938,0.424647192085104,1.07913549072691,1.75804322498152,1.02169253368629,NA,NA
1957-04-01,NA,NA,2.86892609728966,2.48958330630558,0.223177584393852,4.28864319110289,2.79331153433304,NA,NA
1957-05-01,NA,NA,6.29105418920517,1.96459177241195,3.35535020276438,2.81398720107973,7.35057306010276,NA,NA
1957-06-01,NA,NA,6.13160163047723,2.30963538342621,3.99089386628475,6.52352815959603,8.09853973332793,NA,NA
1957-07-01,NA,NA,1.69396413839422,1.71950604999438,2.33090287802042,4.42265520687215,6.68320812983438,NA,NA
1957-08-01,NA,NA,1.67410209251102,0.915952585637569,3.50051206187345,1.87583118968178,2.79838719579857,NA,NA
1957-09-01,NA,NA,4.193009971641,2.64700511324918,2.58568293938879,3.2651565503329,3.51164328167215,NA,NA
1957-10-01,NA,NA,5.21939732716419,2.93687000084901,4.35207654372789,2.8029599430738,1.05868976970669,NA,NA
1957-11-01,NA,NA,8.81438716314733,5.12356757826637,7.92723160120659,7.55214326782152,1.99689414730528,NA,NA
1957-12-01,NA,NA,3.31849515787326,1.97227818716783,5.12173563474789,3.14770353434142,1.67502211115789,NA,NA
1958-01-01,NA,NA,3.09918370912783,1.65108361179591,1.3262378401123,1.74061276920838,0.411082127902773,NA,NA
1958-02-01,NA,NA,0.609966764022829,0.176757803478722,0.365374712782796,1.09298898896668,0.384800539541175,NA,NA
1958-03-01,NA,NA,3.01809382508509,1.26348286175926,2.86328787915409,2.26384174602572,0.623188083409332,NA,NA
1958-04-01,NA,NA,7.70862313220277,5.28632797650062,6.25300951651298,4.65213432325982,4.09011247102171,NA,NA
1958-05-01,NA,NA,5.24642645032145,3.41217255190713,5.35598402784672,4.72853170358576,4.83797023189254,NA,NA
1958-06-01,NA,NA,3.23042796808295,1.37591144084581,3.30300249333959,4.93150645634159,5.77048048144206,NA,NA
1958-07-01,NA,NA,4.29445200716145,1.11113908351399,4.16381988907233,3.66860358626582,6.30406929412857,NA,NA
1958-08-01,NA,NA,2.5211335887434,3.26927918940783,2.83493601309601,2.08808007300831,2.63254762685392,NA,NA
1958-09-01,NA,NA,3.68653459881898,1.06223961702199,2.10286948276917,1.63630612660199,2.40175456856377,NA,NA
1958-10-01,NA,NA,4.36326999915764,2.39679944934323,3.96069457638077,4.86001909011975,1.32316699891817,NA,NA
1958-11-01,NA,NA,2.25906107516494,0.737369775197294,2.40547432622407,3.29465388203971,0.326760568350437,NA,NA
1958-12-01,NA,NA,5.44670118251815,3.18863407010213,4.63887161167804,3.71836930280551,2.48328214511275,NA,NA
1959-01-01,NA,NA,6.18764874525368,5.30506553768646,5.06024337373674,5.61738051474094,3.44975607586093,NA,NA
1959-02-01,NA,NA,2.64531276770867,4.17968761757948,5.50503443519119,3.9368580939481,1.49717550521018,NA,NA
1959-03-01,NA,NA,1.37378358340356,0.440146157779964,1.47152554563945,1.18750353867654,0.385720862686867,NA,NA
1959-04-01,NA,NA,9.15158672723919,4.08841144235339,5.76668017893098,7.82190863974392,3.49625277158339,NA,NA
1959-05-01,NA,NA,6.97933532064781,4.28729844570626,6.15500411367975,4.7521969594527,4.37918330426328,NA,NA
1959-06-01,NA,NA,3.83384248707443,1.59661464567762,2.95287119806744,2.9644211725099,5.25068267597817,NA,NA
1959-07-01,NA,NA,3.36170538794249,1.19090217776829,2.55746548500611,4.97838230221532,3.50262838765047,NA,NA
1959-08-01,NA,NA,3.99888242245652,0.882686501427088,3.99496880709194,3.29481858643703,3.54267811635509,NA,NA
1959-09-01,NA,NA,2.02171771670692,1.10169270483311,2.56393802992534,0.397970339690801,0.809534057043493,NA,NA
1959-10-01,NA,NA,4.64394389418885,2.91381044226,3.52054737741128,4.9441228446085,2.23074771347456,NA,NA
1959-11-01,NA,NA,5.1658759417478,3.31549476395594,4.56459362176247,4.48540192446671,2.08028415654553,NA,NA
1959-12-01,NA,NA,2.14485688484274,2.85320063849213,3.35850048868451,2.26975916011725,2.2608365979977,NA,NA
1960-01-01,NA,NA,0.135321257585019,0.0191532254121724,0.118699899394414,0.00884220021362125,0.00184429577849698,NA,NA
1960-02-01,NA,NA,3.91836994676851,0.702182131499285,2.67363206221489,3.02909114398062,1.49574876122642,NA,NA
1960-03-01,NA,NA,6.68368967017159,3.78200613922672,5.25807630037889,6.01746164029464,6.68082714546472,NA,NA
1960-04-01,NA,NA,7.27756877895445,3.48984368029051,3.93099820066709,4.68926762114279,2.66680071945302,NA,NA
1960-05-01,NA,NA,5.21322531276383,2.30859372240957,6.18096014368348,5.26332562440075,5.31433181022294,NA,NA
1960-06-01,NA,NA,3.29202309076209,0.692447913024807,4.08269150066189,4.31343686068431,3.8482055591885,NA,NA
1960-07-01,NA,NA,6.58431759802625,1.51486898903386,4.19481810531579,5.81847248249687,6.20107466820627,NA,NA
1960-08-01,NA,NA,4.64417994953692,3.05758563335985,8.2032697275281,4.34897497761995,3.86842459556647,NA,NA
1960-09-01,NA,NA,2.61657122173347,1.18867187120486,1.40351889567683,2.58458674361464,1.36201629502466,NA,NA
1960-10-01,NA,NA,3.44823020277545,6.48966726148501,5.6275327806361,5.40948710404336,2.65507362491917,NA,NA
1960-11-01,NA,NA,4.96910039219074,5.33606776152737,2.93672529514879,3.76735275203828,2.37590415054001,NA,NA
1960-12-01,NA,NA,3.2990484876791,1.06149188577547,1.52419712394476,3.02028134465218,1.45819466561079,NA,NA
1961-01-01,NA,NA,1.63999026772217,0.89264113776153,1.50882409798214,1.4205741303158,0.422347042331239,NA,NA
1961-02-01,NA,NA,9.54593305941671,4.86481586995069,7.45663027628325,8.45291538862512,3.34367261384614,NA,NA
1961-03-01,NA,NA,5.3603079111781,3.29763113404624,3.22984600206837,5.45600588084199,1.3747992736171,NA,NA
1961-04-01,NA,NA,3.8625895336736,3.30455736257136,3.37956473522354,3.66721632890403,3.21218444150873,NA,NA
1961-05-01,NA,NA,5.10793284047395,1.88734882831341,3.55519981530961,4.32002456509508,4.37173593090847,NA,NA
1961-06-01,NA,NA,4.53685177490115,1.35013023245847,1.50286786520155,3.15511515364051,5.45716934138909,NA,NA
1961-07-01,NA,NA,6.75556930946186,2.59097780071897,4.58468771539629,6.47801568266004,4.60395702975802,NA,NA
1961-08-01,NA,NA,5.13369273394346,1.85924898905796,5.37652375060134,5.84204768529162,3.24497208930552,NA,NA
1961-09-01,NA,NA,2.80307184148114,1.37239581526956,2.48750591708813,2.92838320601732,2.3816367436666,NA,NA
1961-10-01,NA,NA,2.0594761997927,2.5985383297666,3.00630732381251,1.59232211590279,1.16537016729126,NA,NA
1961-11-01,NA,NA,10.6909215683118,6.57981761614792,3.0893301271135,7.07048898912035,4.07984335615765,NA,NA
1961-12-01,NA,NA,1.93440395523794,0.777847801145981,1.40247295203153,1.95457435038406,0.377890179333917,NA,NA
1962-01-01,NA,NA,0.850040494697168,0.663936489581829,0.542718011638499,1.08172355394345,0.469026309656329,NA,NA
1962-02-01,NA,NA,1.31846266885987,0.848772286553867,1.66727497344255,1.15709349629469,0.691419885697542,NA,NA
1962-03-01,NA,NA,6.17546344874427,3.64705135580152,4.6135435171891,5.44503355049528,1.93899359728675,NA,NA
1962-04-01,NA,NA,4.09142633434385,2.48111977125518,3.99532139708754,4.1064694407396,4.017896350706,NA,NA
1962-05-01,NA,NA,3.88736245804466,3.95073074614629,4.80520246492233,4.53194254660048,6.80220108479261,NA,NA
1962-06-01,NA,0.16072689613793,4.30676876858342,6.90221374388784,3.01615257631056,4.6091394033283,6.64708757540211,NA,NA
1962-07-01,NA,NA,2.37556641222909,1.63709674307029,2.13332129060291,2.592103817733,2.13523967249785,NA,NA
1962-08-01,NA,NA,5.80817688605748,0.951990925386781,5.12753195653204,4.15526296128519,1.62374615902081,NA,NA
1962-09-01,NA,NA,5.05650797858834,7.89361964561976,6.96928646648303,4.29924163618125,2.48970687389374,NA,NA
1962-10-01,NA,NA,2.25232363591203,3.39856353675714,3.13055141014047,4.70891569275409,2.69008140312508,NA,NA
1962-11-01,NA,NA,5.23546072072349,2.69869789481163,3.62422698817682,4.73960115923546,2.87453131168149,NA,NA
1962-12-01,NA,NA,4.01215432793833,3.59236391668674,5.62400460185017,1.72264073771657,1.28588426086935,NA,NA
1963-01-01,NA,2.37215232457011e-06,1.20750816859072,0.44581651527551,0.369078498988529,0.265791789934156,0.486738878680626,NA,NA
1963-02-01,NA,4.36993066732505e-08,3.9737529004924,2.26283485681051,1.61398243362783,1.9063522660872,1.50471112428932,NA,NA
1963-03-01,NA,NA,3.51014428306371,2.43094748002477,2.53226378699765,1.83348683640361,1.85519929218572,NA,NA
1963-04-01,NA,NA,5.09604630642571,3.82187517243437,4.87266753916629,5.36361802951433,4.80245270300657,NA,NA
1963-05-01,NA,NA,4.73596587544307,1.31527218909469,2.48916883429047,4.75187399424613,4.27842680364847,NA,NA
1963-06-01,NA,NA,5.35574113600887,2.70494782162132,4.36290067154914,5.38178894785233,9.46744418470189,NA,NA
1963-07-01,NA,NA,3.47864818177186,1.32018648582743,7.13156823185273,6.21448896126822,6.34164609946311,NA,NA
1963-08-01,NA,NA,3.7748485308839,1.25441029958893,4.64416305476334,7.05893972190097,4.34312058496289,NA,NA
1963-09-01,NA,NA,6.49794774362817,1.7717447684845,1.91484813694842,3.85265053482726,3.63118252716959,NA,NA
1963-10-01,NA,NA,6.52057982515544,5.50163795705885,8.08910663472489,7.04048591433093,6.46908235503361,NA,NA
1963-11-01,NA,NA,6.7364884307608,3.70104170870036,5.43490800191648,4.46368043194525,3.56960917124525,NA,NA
1963-12-01,NA,NA,4.15842204820365,3.33971770451171,4.09678315627389,3.89099294843618,2.09311479411554,NA,NA
1964-01-01,NA,NA,6.60854297457263,4.19241417548619,6.03403564891778,5.70292417542078,1.18731007387396,NA,NA
1964-02-01,NA,NA,1.06506841111695,0.28987069026698,1.27034254255705,1.63782201998401,0.462746694211091,NA,NA
1964-03-01,NA,NA,0.880817782308441,0.839843752328306,1.22064283350483,1.82962064427556,1.13567622756818,NA,NA
1964-04-01,NA,NA,8.06763597065583,2.26484380254988,8.23595537804067,4.73908331478015,3.22577396873385,NA,NA
1964-05-01,NA,NA,4.66324684093706,2.84337196644628,4.28957656840794,4.43710031686351,6.62994323065504,NA,NA
1964-06-01,NA,NA,6.79123126901686,2.52434891954181,3.76953972154297,5.87812109151855,6.60643387818709,NA,NA
1964-07-01,NA,NA,5.0438636157196,1.14138102289871,2.30393665842712,3.52392271743156,5.67245181882754,NA,NA
1964-08-01,NA,NA,7.4916492914781,4.75226807466242,6.31982308113948,8.55297676753253,4.38891972298734,NA,NA
1964-09-01,NA,NA,6.70144254108891,4.28919270343613,6.81577065261081,3.60133991343901,5.7214652071707,NA,NA
1964-10-01,NA,NA,6.12026955932379,5.41721253393916,4.24081094388384,7.06566352746449,2.83463190717157,NA,NA
1964-11-01,NA,NA,2.16407857951708,1.15078128474124,1.57539418141823,1.85273509123363,0.669730846857419,NA,NA
1964-12-01,NA,NA,3.77556007588282,2.18485388613772,2.50706224614987,3.72989169554785,0.58872059416899,NA,NA
1965-01-01,NA,NA,0.607705870061181,0.620967727081734,0.744205366208917,0.336610191880027,0.962174603773747,NA,NA
1965-02-01,NA,NA,5.44365446548909,2.27734369545942,4.05134800239466,3.31919585878495,2.08777793159243,NA,NA
1965-03-01,NA,NA,2.33190788130742,1.89629525921191,2.53680030873511,2.62194619572256,1.50901386950864,NA,NA
1965-04-01,NA,NA,3.47350368392654,0.98020829136658,2.7934956480749,2.39616389153525,2.56782830692828,NA,NA
1965-05-01,NA,NA,3.16404368786607,1.94518649441306,2.96800050709862,3.96149923908524,3.26254878309555,NA,NA
1965-06-01,NA,NA,7.23953149281442,2.89348952646833,4.01615446025971,5.16574769862927,8.36637391475961,NA,NA
1965-07-01,NA,NA,3.84561083628796,0.806955659209052,4.4715320225805,5.67171756410971,4.69900388270617,NA,NA
1965-08-01,NA,NA,3.51861414383166,1.33392134739552,4.2542939161649,3.1871925923042,3.71450857201125,NA,NA
1965-09-01,NA,NA,3.65650960011408,3.04218750097789,4.90105233038776,5.87766359676607,1.50471697852481,NA,NA
1965-10-01,NA,NA,3.6232432408724,1.99936989956768,2.99383253732231,2.35740940261167,2.9786326631438,NA,NA
1965-11-01,NA,NA,12.4710768694058,7.05703116254881,9.88517885562032,8.68791807442904,3.07580660737585,NA,NA
1965-12-01,NA,NA,3.58845273731276,2.3916330668726,1.88873911101837,3.44974232430104,4.26274499623105,NA,NA
1966-01-01,NA,NA,1.00709611724596,0.938760087956325,1.01915564591764,1.75672122859396,0.725276579760248,NA,NA
1966-02-01,NA,NA,2.65553253411781,3.70563610485988,3.74052180850413,3.561274940148,0.996170610960689,NA,NA
1966-03-01,NA,NA,3.31332645728253,2.06628027517581,2.46963753306773,2.30102266359609,1.00007887303946,NA,NA
1966-04-01,NA,NA,4.71954431268387,4.01731768506579,3.21628311357927,4.24183901050128,3.19168393034488,NA,NA
1966-05-01,NA,NA,11.5247268928215,5.92767134075984,8.25052307336591,8.33242154913023,5.39325994905084,NA,NA
1966-06-01,NA,NA,5.45123542542569,2.17226555105299,2.85703783447389,3.70747665292583,5.42123062186874,NA,NA
1966-07-01,NA,NA,5.83290124777704,2.43233371584211,4.64920390513726,5.17198477755301,6.45610999781638,NA,NA
1966-08-01,NA,NA,3.73437171801925,3.23046879057074,4.5179033826571,5.40550088044256,2.13759103207849,NA,NA
1966-09-01,NA,NA,1.66738504485693,0.740104155011068,1.56002928852104,1.58623457537033,0.823622981988592,NA,NA
1966-10-01,NA,NA,2.01785879326053,2.83240922290133,3.09678142948542,5.14923403970897,2.46005874651019,NA,NA
1966-11-01,NA,NA,3.64116710261442,1.0865885316889,3.73789887526073,1.53281180828344,1.19615415387671,NA,NA
1966-12-01,NA,NA,4.97378645231947,4.83971770154312,5.77093074680306,5.03244903520681,2.7227418293478,NA,NA
1967-01-01,NA,NA,5.60583973419853,1.97152220498538,2.76474907295778,2.14591842668597,1.48651843919652,NA,NA
1967-02-01,NA,NA,2.4981866357848,4.36244411976077,2.80260169529356,1.61443973192945,1.39504263061099,NA,NA
1967-03-01,NA,NA,1.35585803218419,0.388230841599579,0.8795383371762,0.685576769319596,0.615978003042983,NA,NA
1967-04-01,NA,NA,3.38516240590252,3.67760398221435,6.141029385617,3.29556619981304,3.59949594712816,NA,NA
1967-05-01,NA,NA,4.88937984919176,1.69543842348503,5.51513381651603,3.65830987575464,4.23970413976349,NA,NA
1967-06-01,NA,NA,7.69111103145406,3.78320307499962,7.21850543632172,5.39792589261197,5.12021919130348,NA,NA
1967-07-01,NA,NA,2.79991581919603,1.46496978413779,2.17629043618217,2.16368308465462,4.04891295474954,NA,NA
1967-08-01,NA,NA,3.60420731012709,0.858996983879479,2.48639659839682,3.43569098040462,4.0954667783808,NA,NA
1967-09-01,NA,NA,4.35879327706061,5.57096334232483,4.68829188903328,4.96844503213651,2.21154094906524,NA,NA
1967-10-01,NA,NA,8.39948107022792,5.73273692862131,7.89618670823984,8.74564036494121,5.52811497473158,NA,NA
1967-11-01,NA,NA,7.59826364228502,5.42968751688022,6.68959765462205,2.84043993742671,2.09927706455346,NA,NA
1967-12-01,NA,NA,0.0715156944352202,0.0154989920929438,1.20816812559497,0.487962266561226,0.0370399260191334,NA,NA
1968-01-01,NA,NA,0.950157881743507,0.2371471768015,0.392138067400083,0.217149310628884,0.333147077617468,NA,NA
1968-02-01,NA,NA,3.45904474379495,1.71309261713759,1.98437963845208,2.23415621439926,0.723657333583105,NA,NA
1968-03-01,NA,NA,3.01688848121557,2.21118957706494,5.02823712886311,4.8983677115757,2.27862726605963,NA,NA
1968-04-01,NA,NA,2.98615343053825,1.01940107197152,1.64153998994152,3.64761477685533,2.51665168034378,NA,NA
1968-05-01,NA,NA,6.31836934480816,4.28162808821071,8.01274351542816,5.34194054198451,8.02588152000681,NA,NA
1968-06-01,NA,NA,7.68255960429087,4.33229182090145,5.36472569801845,5.06926926900633,2.85676563216839,NA,NA
1968-07-01,NA,NA,5.63382423715666,1.3206905197876,3.26059189683292,5.14747902634554,7.97641299432144,NA,NA
1968-08-01,NA,NA,5.89289859635755,3.97593264060561,10.5218229582533,8.62797918962315,4.37187187490053,NA,NA
1968-09-01,NA,NA,2.69921039580368,1.64218755089678,3.38060663198121,3.0956196191255,1.05070172430715,NA,NA
1968-10-01,NA,NA,9.06020030379295,7.76436456944793,8.49951557465829,8.68870356353,4.50535834534094,NA,NA
1968-11-01,NA,NA,4.54730736091733,4.77317712502554,4.46433319884818,4.88168290467001,2.84847234142944,NA,NA
1968-12-01,NA,NA,5.36296439822763,3.57106844749069,4.49270164535847,5.20103278686292,0.868637534586014,NA,NA
1969-01-01,NA,NA,2.12235053186305,1.95388101637946,2.12424867931986,1.87857057899237,0.303486974098632,NA,NA
1969-02-01,NA,NA,8.89876013388857,4.65624996868428,9.70942574786022,8.20799460634589,3.37110579712316,NA,NA
1969-03-01,NA,NA,1.91529219446238,1.99080140082515,2.54612449498381,3.02981219720095,2.38106632896233,NA,NA
1969-04-01,NA,NA,7.5550673995167,3.05195299442858,5.17162582254969,2.96005689888261,4.73443269438576,NA,NA
1969-05-01,NA,NA,8.43526907265186,5.42552912374958,5.4344879114069,3.01636851509102,2.85308705060743,NA,NA
1969-06-01,NA,NA,10.2147510973737,2.83815100992797,4.51459350006189,7.45826553320512,8.26275410363451,NA,NA
1969-07-01,NA,NA,5.40018413448706,1.62310993327992,3.12047065235674,2.0797661942197,3.2529074465856,NA,NA
1969-08-01,NA,NA,4.84725465648808,3.67351312888786,4.66999563504942,3.15105836489238,3.059714846313,NA,NA
1969-09-01,NA,NA,2.6930400315905,2.52018225583015,4.04089398798533,2.54842760623433,1.75884195487015,NA,NA
1969-10-01,NA,NA,4.61329708923586,3.4461945790099,3.19847012870014,3.74736057710834,1.9926512017264,NA,NA
1969-11-01,NA,NA,2.36159325577319,2.10429681610549,4.11745748715475,3.71049130917527,1.38832990487572,NA,NA
1969-12-01,NA,NA,1.81441876629833,1.36630546548986,1.27797670138534,1.66168266587192,0.905127750593238,NA,NA
1970-01-01,NA,NA,2.39756191440392,1.31401209437172,1.95766574033769,1.80172379768919,0.950637536152499,NA,NA
