time,observation,ICHEC-EC-EARTH_CLMcom-ETH-COSMO-crCLIM-v1-1,ICHEC-EC-EARTH_DMI-HIRHAM5,ICHEC-EC-EARTH_KNMI-RACMO22E,ICHEC-EC-EARTH_SMHI-RCA4
1957-01-01,NA,2.2318718052702,1.10672886003158,1.59299739607377,NA
1957-02-01,NA,1.92321812210139,1.20717074460117,0.695872071082704,NA
1957-03-01,NA,2.62154881493188,1.76096268114634,2.69557047577109,NA
1957-04-01,NA,6.02257171995007,4.06992180214729,4.43021762184799,NA
1957-05-01,NA,5.39204053930007,3.13923885987606,2.39151272107847,NA
1957-06-01,NA,5.89669559849426,5.57486964971758,5.27462170575745,NA
1957-07-01,NA,6.46314010955393,1.10660285645281,3.93196450313553,NA
1957-08-01,NA,2.60018376284279,1.74306954431813,1.65474178211298,NA
1957-09-01,NA,1.43750332208583,0.917187515005935,3.00443381129298,NA
1957-10-01,NA,5.17113265232183,2.41166838241043,3.95263050450012,NA
1957-11-01,NA,1.50360498810187,0.664322908414761,1.06406490085647,NA
