time,observation,MIROC-MIROC5_CLMcom-CCLM4-8-17,MIROC-MIROC5_GERICS-REMO2015,MIROC-MIROC5_CLMcom-CCLM4-8-17_min,MIROC-MIROC5_CLMcom-CCLM4-8-17_pred,MIROC-MIROC5_CLMcom-CCLM4-8-17_max,MIROC-MIROC5_GERICS-REMO2015_min,MIROC-MIROC5_GERICS-REMO2015_pred,MIROC-MIROC5_GERICS-REMO2015_max
1951-01-01,NA,-5.81622924804685,-4.57114257812498,-4.42258064516129,-2.21379310344828,4.08387096774194,-6.03225806451613,-4.82903225806452,-2.43548387096774
1951-02-01,NA,-5.43215026855466,-0.452734374999977,-4.00357142857143,-1.22758620689655,4.88666666666667,-4.82903225806452,-2.43548387096774,3.58666666666667
1951-03-01,NA,-4.91080322265623,-1.20941772460935,-3.90967741935484,-0.514285714285714,5.49677419354839,-5.08064516129032,-2.97741935483871,1.95
1951-04-01,NA,3.14702758789065,4.09711608886721,1.1258064516129,8.99677419354839,13.9433333333333,-1.75161290322581,4.83,11.69
1951-05-01,NA,3.98813781738284,6.20980224609377,1.63225806451613,9.69032258064516,14.06,0.22258064516129,7.14193548387097,13.6866666666667
1951-06-01,NA,10.5770660400391,11.5157104492188,8.84838709677419,13.9433333333333,15.5677419354839,5.29,12.1064516129032,14.9096774193548
1951-07-01,NA,12.719384765625,14.3511749267578,10.8566666666667,14.6838709677419,16.2290322580645,9.83225806451613,14.4870967741935,16.1774193548387
1951-08-01,NA,13.5223327636719,13.852685546875,12.1064516129032,14.8866666666667,16.2870967741936,9.50333333333333,14.06,15.62
1951-09-01,NA,8.21245727539065,9.41335449218752,5.46666666666667,12.2666666666667,14.9096774193548,2.20645161290323,10.0709677419355,14.5967741935484
1951-10-01,NA,4.74151000976565,7.4688659667969,2.02666666666667,9.96129032258064,14.3807692307692,0.87741935483871,8.84838709677419,13.9433333333333
1951-11-01,NA,-1.60710754394529,2.07050476074221,-2.43548387096774,2.64666666666667,10.41,-3.26785714285714,1.1258064516129,9.50333333333333
1951-12-01,NA,-2.92360534667966,0.772744750976585,-3.03548387096774,1.58666666666667,9.62903225806452,-3.90967741935484,-0.306666666666667,6.58064516129032
1952-01-01,NA,-10.1292785644531,-6.0922912597656,-6.03225806451613,-5.08064516129032,-2.90967741935484,-6.03225806451613,-5.46428571428571,-3.67096774193548
1952-02-01,NA,-10.2125610351562,-2.61241760253904,-6.03225806451613,-5.08064516129032,-3.13870967741935,-5.46428571428571,-3.81935483870968,0.22258064516129
1952-03-01,NA,-4.85075988769529,0.0247283935547102,-3.90967741935484,-0.514285714285714,5.79354838709677,-4.42258064516129,-1.61612903225806,4.88666666666667
1952-04-01,NA,0.579919433593773,2.12624511718752,-0.514285714285714,5.79354838709677,12.6633333333333,-3.16451612903226,1.22258064516129,9.50333333333333
1952-05-01,NA,7.24533996582034,7.87861022949221,4.88666666666667,11.3612903225806,14.8032258064516,1.1258064516129,9.06666666666667,14.06
1952-06-01,NA,11.4643798828125,13.4723449707031,9.71612903225807,14.1516129032258,15.62,8.14838709677419,13.9433333333333,15.5677419354839
1952-07-01,NA,12.9082580566406,14.5704132080078,10.9333333333333,14.7032258064516,16.2870967741936,9.98,14.5967741935484,16.2290322580645
1952-08-01,NA,12.7990661621094,14.8517547607422,10.8566666666667,14.7032258064516,16.2290322580645,10.4178571428571,14.6838709677419,16.2290322580645
1952-09-01,NA,8.15601501464846,11.4577270507813,5.46666666666667,12.2666666666667,14.9096774193548,5.15666666666667,12.1064516129032,14.9096774193548
1952-10-01,NA,1.69559631347659,4.97251281738284,0.445161290322581,7.21333333333333,13.5258064516129,-1.01612903225806,5.46666666666667,12.6
1952-11-01,NA,-2.94930114746091,1.41526184082034,-3.13870967741935,1.4258064516129,9.62903225806452,-3.68965517241379,0.445161290322581,7.55483870967742
1952-12-01,NA,-7.37145080566404,-2.46051635742185,-5.10645161290323,-3.16451612903226,1.11666666666667,-5.46428571428571,-3.68965517241379,0.445161290322581
1953-01-01,NA,-5.87192382812498,-0.123556518554665,-4.72903225806452,-2.37741935483871,2.99333333333333,-4.72903225806452,-1.75161290322581,4.65666666666667
1953-02-01,NA,-6.26021423339841,-2.82144775390623,-4.82903225806452,-2.57857142857143,2.43870967741936,-5.46774193548387,-3.90967741935484,-0.232258064516129
1953-03-01,NA,-4.21568908691404,-3.04414978027341,-3.67096774193548,0.226666666666667,7.14193548387097,-5.46774193548387,-3.90967741935484,-0.306666666666667
1953-04-01,NA,1.16306457519534,4.16828308105471,-0.22,6.59333333333333,13.2533333333333,-1.61612903225806,4.88666666666667,11.69
1953-05-01,NA,2.0859313964844,5.61484680175784,0.721428571428571,7.81666666666667,13.7967741935484,-0.306666666666667,6.39032258064516,13.2533333333333
1953-06-01,NA,9.22977600097659,11.0664764404297,7.07741935483871,13.5033333333333,15.041935483871,4.83,11.69,14.8866666666667
1953-07-01,NA,11.1988922119141,14.6597534179688,9.62903225806452,14.06,15.62,10.37,14.5967741935484,16.2290322580645
1953-08-01,NA,10.4868408203125,13.5618530273438,8.84838709677419,13.8870967741935,15.5677419354839,8.99677419354839,13.9451612903226,15.62
1953-09-01,NA,9.5913024902344,11.93251953125,7.55483870967742,13.6866666666667,15.0741935483871,5.46666666666667,12.6633333333333,14.9677419354839
1953-10-01,NA,1.53276977539065,5.42098388671877,0.226666666666667,7.14193548387097,13.5258064516129,-0.514285714285714,6.12903225806452,13.0266666666667
