time,observation,MIROC-MIROC5_CLMcom-CCLM4-8-17,MIROC-MIROC5_GERICS-REMO2015
1959-10-01,NA,4.85649994807318,4.1401494469028
1959-11-01,NA,10.9464305802248,1.18912480829749
1959-12-01,NA,6.56656692735851,4.74332775338553
1960-01-01,NA,2.67131248838268,2.46799575397745
1960-02-01,NA,1.1827691909275,0.140055124643368
1960-03-01,NA,4.22108342754655,3.23693646350875
1960-04-01,NA,4.19775638147257,6.63890516152605
1960-05-01,NA,8.18408009363338,9.78661458939314
1960-06-01,NA,8.50969628663734,10.6068820925429
1960-07-01,NA,3.19947902171407,8.12190512660891
1960-08-01,NA,2.00330516381655,3.62271109479479
1960-09-01,NA,7.07619407912716,6.66699009016156
1960-10-01,NA,9.0288074570708,5.70469977683388
1960-11-01,NA,5.40537986671552,5.10341431363486
1960-12-01,NA,3.22436722344719,3.8801503542345
1961-01-01,NA,2.07304152427241,0.694538405514322
