time,observation,MPI-M-MPI-ESM-LR_CLMcom-CCLM4-8-17,MPI-M-MPI-ESM-LR_CLMcom-ETH-COSMO-crCLIM-v1-1,MPI-M-MPI-ESM-LR_DMI-HIRHAM5,MPI-M-MPI-ESM-LR_KNMI-RACMO22E,MPI-M-MPI-ESM-LR_MOHC-HadREM3-GA7-05,MPI-M-MPI-ESM-LR_MPI-CSC-REMO2009,MPI-M-MPI-ESM-LR_SMHI-RCA4,MPI-M-MPI-ESM-LR_UHOH-WRF361H,MPI-M-MPI-ESM-LR_CLMcom-CCLM4-8-17_min,MPI-M-MPI-ESM-LR_CLMcom-CCLM4-8-17_pred,MPI-M-MPI-ESM-LR_CLMcom-CCLM4-8-17_max,MPI-M-MPI-ESM-LR_CLMcom-ETH-COSMO-crCLIM-v1-1_min,MPI-M-MPI-ESM-LR_CLMcom-ETH-COSMO-crCLIM-v1-1_pred,MPI-M-MPI-ESM-LR_CLMcom-ETH-COSMO-crCLIM-v1-1_max,MPI-M-MPI-ESM-LR_DMI-HIRHAM5_min,MPI-M-MPI-ESM-LR_DMI-HIRHAM5_pred,MPI-M-MPI-ESM-LR_DMI-HIRHAM5_max,MPI-M-MPI-ESM-LR_KNMI-RACMO22E_min,MPI-M-MPI-ESM-LR_KNMI-RACMO22E_pred,MPI-M-MPI-ESM-LR_KNMI-RACMO22E_max,MPI-M-MPI-ESM-LR_MOHC-HadREM3-GA7-05_min,MPI-M-MPI-ESM-LR_MOHC-HadREM3-GA7-05_pred,MPI-M-MPI-ESM-LR_MOHC-HadREM3-GA7-05_max,MPI-M-MPI-ESM-LR_MPI-CSC-REMO2009_min,MPI-M-MPI-ESM-LR_MPI-CSC-REMO2009_pred,MPI-M-MPI-ESM-LR_MPI-CSC-REMO2009_max,MPI-M-MPI-ESM-LR_SMHI-RCA4_min,MPI-M-MPI-ESM-LR_SMHI-RCA4_pred,MPI-M-MPI-ESM-LR_SMHI-RCA4_max,MPI-M-MPI-ESM-LR_UHOH-WRF361H_min,MPI-M-MPI-ESM-LR_UHOH-WRF361H_pred,MPI-M-MPI-ESM-LR_UHOH-WRF361H_max
1951-01-01,NA,-6.93999328613279,-4.66828002929685,-4.11427917480466,-12.1298889160156,NA,0.150415039062523,NA,NA,-5.93548387096774,-3.47096774193548,0.155172413793103,-5.77096774193548,-2.59677419354839,3.12,-5.72258064516129,-2.08387096774194,3.12,-5.9,-2.97096774193548,2.02258064516129,NA,NA,NA,-3.59677419354839,0.6,9.48709677419355,NA,NA,NA,NA,NA,NA
1951-02-01,NA,-4.86684265136716,-2.93964233398435,-3.59331359863279,-10.3560394287109,NA,0.220681762695335,NA,NA,-4.24516129032258,-1.38709677419355,4.24333333333333,-4.07307692307692,-0.668965517241379,6.40666666666667,-4.08214285714286,-1.38709677419355,4.24333333333333,-4.24516129032258,-1.38709677419355,4.72903225806452,NA,NA,NA,-3.59677419354839,0.923333333333333,9.51935483870968,NA,NA,NA,NA,NA,NA
1951-03-01,NA,-5.57835998535154,-1.97348632812498,-3.57721557617185,-10.7684997558594,NA,0.353189086914085,NA,NA,-5.72258064516129,-2.10645161290323,3.12,-3.51666666666667,0.348387096774193,8.69,-4.08214285714286,-1.38709677419355,4.24333333333333,-5.72258064516129,-1.66428571428571,3.96129032258065,NA,NA,NA,-3.51666666666667,1.51,9.6,NA,NA,NA,NA,NA,NA
1951-04-01,NA,-0.00211181640622726,2.93209228515627,2.25724182128909,-4.4615539550781,NA,4.87925109863284,NA,NA,-1.30645161290323,4.72903225806452,12.0903225806452,0.0709677419354838,8.36666666666667,14.7322580645161,-0.271428571428571,6.33,12.6466666666667,-1.38709677419355,4.62,12.0903225806452,NA,NA,NA,0.923333333333333,9.51935483870968,15.6,NA,NA,NA,NA,NA,NA
1951-05-01,NA,4.6945739746094,7.48673400878909,7.05448303222659,2.13790283203127,NA,10.3770080566406,NA,NA,2.43225806451613,9.6,14.9870967741935,4.62,12.3516129032258,15.8451612903226,3.36774193548387,11.0322580645161,15.6,2.10666666666667,9.53548387096774,15.3258064516129,NA,NA,NA,6.64666666666667,14.1193548387097,16.6096774193548,NA,NA,NA,NA,NA,NA
1951-06-01,NA,4.79047546386721,10.9719329833985,8.29744873046877,5.80684814453127,NA,10.9594512939453,NA,NA,2.53548387096774,9.6,15.3258064516129,9.33,14.9733333333333,16.8193548387097,4.98387096774194,12.0903225806452,15.7666666666667,4.72903225806452,12.3366666666667,15.8451612903226,NA,NA,NA,8.36666666666667,14.9066666666667,16.8193548387097,NA,NA,NA,NA,NA,NA
1951-07-01,NA,12.3256622314453,12.5356079101563,12.229150390625,9.16497192382815,NA,13.2992950439453,NA,NA,12.85,15.9,17.5,12.0903225806452,15.8451612903226,16.9322580645161,11.2633333333333,15.7354838709677,16.8193548387097,9.6,15.4161290322581,16.8193548387097,NA,NA,NA,12.0903225806452,15.8967741935484,17.5,NA,NA,NA,NA,NA,NA
1951-08-01,NA,9.96686706542971,11.6196533203125,12.961572265625,7.8384948730469,NA,15.5328002929688,NA,NA,8.95806451612903,14.8741935483871,16.3903225806452,10.0677419354839,15.6,16.83,12.3516129032258,15.7806451612903,16.9322580645161,7.61333333333333,13.71,16.3645161290323,NA,NA,NA,14.9870967741935,16.83,17.8290322580645,NA,NA,NA,NA,NA,NA
1951-09-01,NA,9.13118896484377,10.3567443847656,9.7092224121094,6.80524597167971,NA,11.6875244140625,NA,NA,7.61333333333333,13.4766666666667,16.08,8.36666666666667,14.1193548387097,16.3903225806452,6.46451612903226,12.85,15.9,6.31034482758621,12.6466666666667,15.9,NA,NA,NA,9.33,15.4161290322581,16.83,NA,NA,NA,NA,NA,NA
1951-10-01,NA,3.99161682128909,4.68961486816409,4.97144470214846,0.502618408203148,NA,6.99103698730471,NA,NA,1.98709677419355,9.33,14.9066666666667,2.10666666666667,9.6,15.4161290322581,2.02258064516129,8.95806451612903,14.8741935483871,0.923333333333333,8.72903225806452,14.8741935483871,NA,NA,NA,3.36774193548387,12.0133333333333,15.8967741935484,NA,NA,NA,NA,NA,NA
