time,observation,MOHC-HadGEM2-ES_CLMcom-CCLM4-8-17,MOHC-HadGEM2-ES_CLMcom-ETH-COSMO-crCLIM-v1-1,MOHC-HadGEM2-ES_DMI-HIRHAM5,MOHC-HadGEM2-ES_GERICS-REMO2015,MOHC-HadGEM2-ES_KNMI-RACMO22E,MOHC-HadGEM2-ES_MOHC-HadREM3-GA7-05,MOHC-HadGEM2-ES_SMHI-RCA4,MOHC-HadGEM2-ES_UHOH-WRF361H,MOHC-HadGEM2-ES_CLMcom-CCLM4-8-17_min,MOHC-HadGEM2-ES_CLMcom-CCLM4-8-17_pred,MOHC-HadGEM2-ES_CLMcom-CCLM4-8-17_max,MOHC-HadGEM2-ES_CLMcom-ETH-COSMO-crCLIM-v1-1_min,MOHC-HadGEM2-ES_CLMcom-ETH-COSMO-crCLIM-v1-1_pred,MOHC-HadGEM2-ES_CLMcom-ETH-COSMO-crCLIM-v1-1_max,MOHC-HadGEM2-ES_DMI-HIRHAM5_min,MOHC-HadGEM2-ES_DMI-HIRHAM5_pred,MOHC-HadGEM2-ES_DMI-HIRHAM5_max,MOHC-HadGEM2-ES_GERICS-REMO2015_min,MOHC-HadGEM2-ES_GERICS-REMO2015_pred,MOHC-HadGEM2-ES_GERICS-REMO2015_max,MOHC-HadGEM2-ES_KNMI-RACMO22E_min,MOHC-HadGEM2-ES_KNMI-RACMO22E_pred,MOHC-HadGEM2-ES_KNMI-RACMO22E_max,MOHC-HadGEM2-ES_MOHC-HadREM3-GA7-05_min,MOHC-HadGEM2-ES_MOHC-HadREM3-GA7-05_pred,MOHC-HadGEM2-ES_MOHC-HadREM3-GA7-05_max,MOHC-HadGEM2-ES_SMHI-RCA4_min,MOHC-HadGEM2-ES_SMHI-RCA4_pred,MOHC-HadGEM2-ES_SMHI-RCA4_max,MOHC-HadGEM2-ES_UHOH-WRF361H_min,MOHC-HadGEM2-ES_UHOH-WRF361H_pred,MOHC-HadGEM2-ES_UHOH-WRF361H_max
1951-01-01,NA,-4.49143066406248,-4.62412109374998,-2.9530090332031,-2.55863037109373,-3.07367553710935,NA,NA,NA,11.3866666666667,21.0566666666667,29.0833333333333,14.5032258064516,25.5258064516129,30.1838709677419,13.4290322580645,25.0633333333333,29.9741935483871,9.70689655172414,20.1142857142857,28.4433333333333,16.7354838709677,26.2833333333333,30.2774193548387,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-02-01,NA,-1.84960021972654,-0.0974792480468523,1.9935241699219,1.04152832031252,-1.56290283203123,NA,NA,NA,12.01,22.7548387096774,29.5064516129032,13.4290322580645,25.12,29.9741935483871,12.74,24.69,29.9366666666667,11.6357142857143,21.6129032258065,29.3666666666667,16.0967741935484,26.141935483871,30.2612903225806,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-03-01,NA,5.90735778808596,9.24485168457034,10.1623931884766,15.0613647460938,7.87407836914065,NA,NA,NA,12.441935483871,24.16,29.7774193548387,12.71,24.6166666666667,29.9193548387097,12.71,24.6032258064516,29.9193548387097,12.4433333333333,24.3233333333333,29.7774193548387,13.4290322580645,25.0633333333333,29.9741935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-04-01,NA,11.9135070800781,11.9612365722656,12.9433074951172,16.5485321044922,11.9625793457031,NA,NA,NA,12.5827586206897,24.3233333333333,29.9193548387097,12.71,24.6032258064516,29.9193548387097,12.71,24.6032258064516,29.9193548387097,12.5827586206897,24.3233333333333,29.9193548387097,12.74,24.6166666666667,29.9366666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-05-01,NA,14.1467987060547,15.1792388916016,15.758203125,17.7471862792969,15.3524719238281,NA,NA,NA,12.5827586206897,24.6032258064516,29.9193548387097,12.5827586206897,24.6032258064516,29.9193548387097,12.5827586206897,24.6032258064516,29.9193548387097,12.71,24.6032258064516,29.9193548387097,12.71,24.6032258064516,29.9193548387097,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-06-01,NA,18.397836303711,17.4290557861328,18.0508514404297,21.7292724609375,19.6928802490235,NA,NA,NA,12.71,24.6166666666667,29.9366666666667,12.5827586206897,24.3233333333333,29.9193548387097,12.5827586206897,24.6032258064516,29.9193548387097,12.74,24.69,29.9366666666667,12.4433333333333,24.16,29.7774193548387,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-07-01,NA,26.735482788086,22.3696075439453,20.0488525390625,21.6323638916016,20.9364868164063,NA,NA,NA,13.5392857142857,25.12,29.9741935483871,12.4433333333333,24.16,29.7774193548387,12.5827586206897,24.3233333333333,29.9193548387097,12.74,24.69,29.9366666666667,12.441935483871,24.1566666666667,29.6161290322581,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-08-01,NA,29.3298889160156,27.0814605712891,22.3435302734375,25.3740020751953,24.491098022461,NA,NA,NA,13.9033333333333,25.1290322580645,30.1838709677419,12.2633333333333,23.7161290322581,29.6161290322581,12.5827586206897,24.3233333333333,29.7774193548387,13.5392857142857,25.1290322580645,29.9741935483871,12.01,22.8193548387097,29.5064516129032,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-09-01,NA,22.4324737548828,22.0749908447266,20.068017578125,22.1720672607422,19.6861206054688,NA,NA,NA,12.9464285714286,24.69,29.9366666666667,12.4433333333333,24.16,29.7774193548387,12.5827586206897,24.3233333333333,29.9193548387097,12.74,24.69,29.9366666666667,12.4433333333333,24.16,29.7774193548387,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-10-01,NA,11.2334075927735,13.5106903076172,11.0554290771485,15.1489349365235,11.8734680175781,NA,NA,NA,12.5827586206897,24.3233333333333,29.9193548387097,12.71,24.6032258064516,29.9193548387097,12.71,24.6032258064516,29.9193548387097,12.4433333333333,24.3233333333333,29.7774193548387,12.74,24.6166666666667,29.9366666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-11-01,NA,3.17937622070315,6.39627990722659,5.81459960937502,7.60904846191409,5.21073303222659,NA,NA,NA,12.2633333333333,23.7161290322581,29.6161290322581,12.74,24.6166666666667,29.9366666666667,12.71,24.6166666666667,29.9193548387097,12.2533333333333,23.36,29.6161290322581,13.5392857142857,25.12,29.9741935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-12-01,NA,-0.910803222656227,-1.17503967285154,1.05765686035159,0.0732055664062727,-2.04157104492185,-1.04916992187498,NA,NA,12.0266666666667,22.8193548387097,29.5064516129032,13.5392857142857,25.1290322580645,29.9741935483871,12.74,24.69,29.9366666666667,11.4666666666667,21.2333333333333,29.1032258064516,16.3258064516129,26.17,30.2612903225806,11.3866666666667,21.6129032258065,29.5064516129032,NA,NA,NA,NA,NA,NA
1952-01-01,NA,1.0960632324219,2.33663330078127,3.95618591308596,4.58501586914065,1.72173461914065,1.41738281250002,NA,NA,12.2533333333333,23.36,29.5870967741935,12.9464285714286,25.0633333333333,29.9366666666667,12.74,24.6166666666667,29.9366666666667,12.0266666666667,23.0516129032258,29.5870967741935,14.7677419354839,25.5258064516129,30.1903225806452,12.01,23.0516129032258,29.6161290322581,NA,NA,NA,NA,NA,NA
1952-02-01,NA,0.65101013183596,2.53400573730471,4.08278808593752,8.07441101074221,3.5410095214844,-0.108862304687477,NA,NA,12.2533333333333,23.36,29.5870967741935,12.9464285714286,25.0633333333333,29.9366666666667,12.74,24.6166666666667,29.9366666666667,12.2633333333333,23.7161290322581,29.6161290322581,13.9033333333333,25.1733333333333,30.1838709677419,11.4666666666667,22.7548387096774,29.5870967741935,NA,NA,NA,NA,NA,NA
1952-03-01,NA,5.83854064941409,6.28452453613284,7.84183654785159,10.642221069336,4.65462646484377,5.39272460937502,NA,NA,12.441935483871,24.16,29.7774193548387,12.74,24.6166666666667,29.9366666666667,12.71,24.6032258064516,29.9193548387097,12.441935483871,24.1566666666667,29.6161290322581,13.5392857142857,25.1290322580645,29.9741935483871,12.2533333333333,24.1566666666667,29.7774193548387,NA,NA,NA,NA,NA,NA
1952-04-01,NA,7.7187438964844,8.57784423828127,8.98519287109377,11.2472320556641,6.85910949707034,11.6233154296875,NA,NA,12.4433333333333,24.16,29.7774193548387,12.71,24.6166666666667,29.9366666666667,12.71,24.6032258064516,29.9193548387097,12.441935483871,24.1566666666667,29.6161290322581,13.4290322580645,25.12,29.9741935483871,12.441935483871,24.3233333333333,29.9366666666667,NA,NA,NA,NA,NA,NA
1952-05-01,NA,13.5826354980469,13.5393463134766,13.3674713134766,15.0600067138672,12.5913330078125,14.043359375,NA,NA,12.5827586206897,24.6032258064516,29.9193548387097,12.71,24.6032258064516,29.9193548387097,12.71,24.6032258064516,29.9193548387097,12.4433333333333,24.3233333333333,29.7774193548387,12.74,24.6166666666667,29.9366666666667,12.4433333333333,24.6032258064516,29.9366666666667,NA,NA,NA,NA,NA,NA
1952-06-01,NA,17.4359680175781,19.0600830078125,20.086312866211,21.0262390136719,20.9616027832031,20.939111328125,NA,NA,12.71,24.6166666666667,29.9193548387097,12.5827586206897,24.3233333333333,29.7774193548387,12.5827586206897,24.3233333333333,29.9193548387097,12.74,24.6166666666667,29.9366666666667,12.441935483871,24.1566666666667,29.6161290322581,12.71,25.0633333333333,29.9741935483871,NA,NA,NA,NA,NA,NA
