time,observation,MPI-M-MPI-ESM-LR_CLMcom-CCLM4-8-17,MPI-M-MPI-ESM-LR_CLMcom-ETH-COSMO-crCLIM-v1-1,MPI-M-MPI-ESM-LR_DMI-HIRHAM5,MPI-M-MPI-ESM-LR_KNMI-RACMO22E,MPI-M-MPI-ESM-LR_MOHC-HadREM3-GA7-05,MPI-M-MPI-ESM-LR_MPI-CSC-REMO2009,MPI-M-MPI-ESM-LR_SMHI-RCA4,MPI-M-MPI-ESM-LR_UHOH-WRF361H,MPI-M-MPI-ESM-LR_CLMcom-CCLM4-8-17_min,MPI-M-MPI-ESM-LR_CLMcom-CCLM4-8-17_pred,MPI-M-MPI-ESM-LR_CLMcom-CCLM4-8-17_max,MPI-M-MPI-ESM-LR_CLMcom-ETH-COSMO-crCLIM-v1-1_min,MPI-M-MPI-ESM-LR_CLMcom-ETH-COSMO-crCLIM-v1-1_pred,MPI-M-MPI-ESM-LR_CLMcom-ETH-COSMO-crCLIM-v1-1_max,MPI-M-MPI-ESM-LR_DMI-HIRHAM5_min,MPI-M-MPI-ESM-LR_DMI-HIRHAM5_pred,MPI-M-MPI-ESM-LR_DMI-HIRHAM5_max,MPI-M-MPI-ESM-LR_KNMI-RACMO22E_min,MPI-M-MPI-ESM-LR_KNMI-RACMO22E_pred,MPI-M-MPI-ESM-LR_KNMI-RACMO22E_max,MPI-M-MPI-ESM-LR_MOHC-HadREM3-GA7-05_min,MPI-M-MPI-ESM-LR_MOHC-HadREM3-GA7-05_pred,MPI-M-MPI-ESM-LR_MOHC-HadREM3-GA7-05_max,MPI-M-MPI-ESM-LR_MPI-CSC-REMO2009_min,MPI-M-MPI-ESM-LR_MPI-CSC-REMO2009_pred,MPI-M-MPI-ESM-LR_MPI-CSC-REMO2009_max,MPI-M-MPI-ESM-LR_SMHI-RCA4_min,MPI-M-MPI-ESM-LR_SMHI-RCA4_pred,MPI-M-MPI-ESM-LR_SMHI-RCA4_max,MPI-M-MPI-ESM-LR_UHOH-WRF361H_min,MPI-M-MPI-ESM-LR_UHOH-WRF361H_pred,MPI-M-MPI-ESM-LR_UHOH-WRF361H_max
1951-01-01,NA,-6.94159545898435,-5.70368041992185,-3.23726501464841,-11.6342529296875,NA,-0.686544799804665,NA,NA,-5.46774193548387,-4.00357142857143,-1.01612903225806,-5.46774193548387,-4.42258064516129,-1.61612903225806,-5.10645161290323,-3.35,0.706451612903226,-5.46774193548387,-3.90967741935484,-0.232258064516129,NA,NA,NA,-5.10645161290323,-3.13870967741935,1.4258064516129,NA,NA,NA,NA,NA,NA
1951-02-01,NA,-4.98239746093748,-3.57977905273435,-2.43706359863279,-9.79202880859373,NA,-0.0486816406249773,NA,NA,-5.08064516129032,-3.13870967741935,1.4258064516129,-5.08064516129032,-3.13870967741935,1.4258064516129,-4.82903225806452,-2.90967741935484,1.9,-5.10645161290323,-3.13870967741935,1.9,NA,NA,NA,-4.82903225806452,-2.57857142857143,2.43870967741936,NA,NA,NA,NA,NA,NA
1951-03-01,NA,-5.93474426269529,-2.14305725097654,-2.15811767578123,-10.5865539550781,NA,0.38227233886721,NA,NA,-5.46428571428571,-3.68965517241379,0.22258064516129,-4.42258064516129,-1.75161290322581,4.37741935483871,-4.72903225806452,-2.57857142857143,2.25161290322581,-5.46428571428571,-3.35,1.11666666666667,NA,NA,NA,-4.42258064516129,-1.75161290322581,4.65666666666667,NA,NA,NA,NA,NA,NA
1951-04-01,NA,-0.0611175537109148,3.05304870605471,3.49709472656252,-4.1256164550781,NA,4.93441162109377,NA,NA,-3.13870967741935,1.4258064516129,9.62903225806452,-1.75161290322581,4.08387096774194,10.4741935483871,-1.61612903225806,4.37741935483871,10.4645161290323,-3.16451612903226,1.58666666666667,9.71935483870968,NA,NA,NA,-2.21379310344828,4.08387096774194,10.4741935483871,NA,NA,NA,NA,NA,NA
1951-05-01,NA,4.54216918945315,7.38636169433596,8.12201843261721,3.25051269531252,NA,10.1757751464844,NA,NA,-0.22,6.58064516129032,13.2533333333333,1.11666666666667,8.14838709677419,13.8870967741935,1.4258064516129,9.06666666666667,13.9433333333333,0.22258064516129,7.55483870967742,13.85,NA,NA,NA,1.58666666666667,9.62903225806452,14.1516129032258,NA,NA,NA,NA,NA,NA
1951-06-01,NA,4.60248718261721,11.1738983154297,9.26673278808596,6.2393737792969,NA,10.9370361328125,NA,NA,-0.22,6.59333333333333,13.2533333333333,5.36666666666667,12.2666666666667,14.8866666666667,2.25161290322581,9.96129032258064,14.3766666666667,1.9,9.96129032258064,14.4870967741935,NA,NA,NA,2.20645161290323,9.98,14.4870967741935,NA,NA,NA,NA,NA,NA
1951-07-01,NA,12.1858917236328,12.6413970947266,13.3876586914063,9.88993225097659,NA,13.0937438964844,NA,NA,10.37,14.5967741935484,16.1774193548387,8.99677419354839,13.9433333333333,15.5677419354839,9.71612903225807,14.06,15.62,8.05333333333333,13.9433333333333,15.62,NA,NA,NA,6.39032258064516,13.0266666666667,15.041935483871,NA,NA,NA,NA,NA,NA
1951-08-01,NA,9.69321594238284,11.5964447021485,14.2407928466797,8.73357543945315,NA,15.406396484375,NA,NA,5.46666666666667,12.2666666666667,14.9096774193548,6.12903225806452,12.9032258064516,14.9677419354839,10.4645161290323,14.6,16.1774193548387,5.46666666666667,12.9032258064516,15.041935483871,NA,NA,NA,10.8566666666667,14.7032258064516,16.2290322580645,NA,NA,NA,NA,NA,NA
1951-09-01,NA,8.97677001953127,10.3289733886719,10.965219116211,7.66927490234377,NA,11.3027893066406,NA,NA,4.37741935483871,10.8566666666667,14.7032258064516,4.37741935483871,10.4741935483871,14.6838709677419,5.15666666666667,11.3612903225806,14.7032258064516,3.58666666666667,10.8566666666667,14.8032258064516,NA,NA,NA,2.43870967741936,10.37,14.5967741935484,NA,NA,NA,NA,NA,NA
1951-10-01,NA,3.96244201660159,4.65860900878909,6.09493408203127,1.15738830566409,NA,6.01838073730471,NA,NA,-0.514285714285714,5.79354838709677,12.6633333333333,-0.546428571428571,5.46666666666667,12.2666666666667,0.226666666666667,6.59333333333333,13.0266666666667,-1.01612903225806,5.49677419354839,13.0266666666667,NA,NA,NA,-1.04516129032258,5.29,12.0766666666667,NA,NA,NA,NA,NA,NA
