time,observation,ICHEC-EC-EARTH_CLMcom-ETH-COSMO-crCLIM-v1-1,ICHEC-EC-EARTH_DMI-HIRHAM5,ICHEC-EC-EARTH_KNMI-RACMO22E,ICHEC-EC-EARTH_SMHI-RCA4,ICHEC-EC-EARTH_CLMcom-ETH-COSMO-crCLIM-v1-1_min,ICHEC-EC-EARTH_CLMcom-ETH-COSMO-crCLIM-v1-1_pred,ICHEC-EC-EARTH_CLMcom-ETH-COSMO-crCLIM-v1-1_max,ICHEC-EC-EARTH_DMI-HIRHAM5_min,ICHEC-EC-EARTH_DMI-HIRHAM5_pred,ICHEC-EC-EARTH_DMI-HIRHAM5_max,ICHEC-EC-EARTH_KNMI-RACMO22E_min,ICHEC-EC-EARTH_KNMI-RACMO22E_pred,ICHEC-EC-EARTH_KNMI-RACMO22E_max,ICHEC-EC-EARTH_SMHI-RCA4_min,ICHEC-EC-EARTH_SMHI-RCA4_pred,ICHEC-EC-EARTH_SMHI-RCA4_max
1952-09-01,NA,13.5705047607422,12.4362884521485,12.7720428466797,NA,13.5392857142857,24.16,29.3666666666667,12.71,21.6129032258065,28.2333333333333,13.5392857142857,24.1566666666667,29.1032258064516,NA,NA,NA
1952-10-01,NA,9.43149719238284,9.54486999511721,7.61794433593752,NA,11.0666666666667,19.5633333333333,27.5806451612903,11.0666666666667,19.2266666666667,26.8451612903226,9.36896551724138,18.5433333333333,26.2833333333333,NA,NA,NA
1952-11-01,NA,3.9631286621094,2.1154724121094,3.07627258300784,NA,7.44838709677419,12.74,23.36,5.79032258064516,8.39677419354839,16.0967741935484,7.32413793103448,12.0266666666667,20.5064516129032,NA,NA,NA
1952-12-01,NA,0.907571411132835,2.00811157226565,2.60779724121096,NA,5.79032258064516,8.85806451612903,17.8933333333333,5.79032258064516,8.39677419354839,15.3483870967742,6.88076923076923,11.4666666666667,19.9322580645161,NA,NA,NA
1953-01-01,NA,0.390802001953148,1.30133972167971,0.241937255859398,NA,5.63225806451613,7.70967741935484,14.7677419354839,5.53225806451613,7.44838709677419,12.5827586206897,5.63225806451613,7.52258064516129,13.4290322580645,NA,NA,NA
1953-02-01,NA,-1.31676330566404,0.239236450195335,-1.8612121582031,NA,4.16774193548387,5.70322580645161,8.39677419354839,4.96774193548387,5.8741935483871,8.775,4.16774193548387,5.79032258064516,8.56785714285714,NA,NA,NA
1953-03-01,NA,-1.84592285156248,1.1826110839844,0.11786804199221,NA,4.16774193548387,5.53225806451613,7.44838709677419,5.53225806451613,7.34193548387097,12.2633333333333,5.53225806451613,7.52258064516129,12.9464285714286,NA,NA,NA
1953-04-01,NA,8.53530273437502,11.2976776123047,8.0790954589844,NA,9.55714285714286,18.8233333333333,26.8451612903226,12.2533333333333,20.5064516129032,27.6933333333333,9.55714285714286,18.6483870967742,26.3933333333333,NA,NA,NA
1953-05-01,NA,14.3408142089844,15.2692657470703,14.5889831542969,NA,15.3161290322581,24.69,29.5870967741935,16.7354838709677,25.1290322580645,29.6161290322581,16.7354838709677,25.1733333333333,29.7774193548387,NA,NA,NA
1953-06-01,NA,15.4396759033203,16.1104675292969,16.4649444580078,NA,16.9677419354839,25.7967741935484,29.9366666666667,18.2413793103448,26.141935483871,29.9366666666667,19.4032258064516,27.141935483871,30.2612903225806,NA,NA,NA
1953-07-01,NA,18.4585662841797,19.4416595458985,19.5181060791016,NA,21.0566666666667,28.2333333333333,31.0161290322581,24.3233333333333,29.1032258064516,31.2322580645161,25.1733333333333,29.7774193548387,31.5774193548387,NA,NA,NA
1953-08-01,NA,19.3021484375,18.2172027587891,18.2446990966797,NA,23.36,29.0833333333333,31.4064516129032,21.0566666666667,27.9548387096774,30.4354838709677,22.8193548387097,28.8466666666667,31.2322580645161,NA,NA,NA
1953-09-01,NA,13.6641021728516,14.0783630371094,13.5477233886719,NA,13.9033333333333,24.3233333333333,29.5064516129032,14.7677419354839,24.3233333333333,29.1032258064516,14.7677419354839,24.6032258064516,29.5064516129032,NA,NA,NA
1953-10-01,NA,8.98259887695315,9.17464599609377,7.65949401855471,NA,9.70689655172414,19.2266666666667,27.141935483871,10.141935483871,18.8233333333333,26.3933333333333,9.36896551724138,18.5433333333333,26.2833333333333,NA,NA,NA
1953-11-01,NA,-0.00900878906247726,1.73085937500002,-0.750646972656227,NA,5.53225806451613,7.44838709677419,12.71,5.63225806451613,7.62258064516129,13.5392857142857,5.12258064516129,6.88076923076923,11.6357142857143,NA,NA,NA
1953-12-01,NA,-0.884786987304665,-0.119207763671852,-1.13301696777341,NA,4.96774193548387,5.95806451612903,9.70689655172414,4.16774193548387,5.70322580645161,7.80384615384615,4.96774193548387,6.2258064516129,10.141935483871,NA,NA,NA
1954-01-01,NA,-0.457830810546852,1.2440124511719,-1.00893249511716,NA,5.12258064516129,7.22666666666667,12.2533333333333,5.53225806451613,7.44838709677419,12.441935483871,4.96774193548387,6.81290322580645,11.0666666666667,NA,NA,NA
1954-02-01,NA,-0.736700439453102,2.2525573730469,0.18952331542971,NA,4.96774193548387,6.81290322580645,11.3233333333333,5.79032258064516,8.775,16.7354838709677,5.63225806451613,7.52258064516129,13.4290322580645,NA,NA,NA
1954-03-01,NA,7.03167114257815,6.14205322265627,4.64846191406252,NA,8.775,17.5677419354839,26.0612903225806,7.80384615384615,14.7677419354839,24.3233333333333,7.62258064516129,13.9033333333333,24.16,NA,NA,NA
1954-04-01,NA,7.07744750976565,7.32291564941409,6.18477783203127,NA,8.775,17.8933333333333,26.0612903225806,8.85806451612903,16.7354838709677,25.1290322580645,8.56785714285714,16.6806451612903,25.1290322580645,NA,NA,NA
1954-05-01,NA,12.5651336669922,12.4834533691406,10.9782653808594,NA,12.5827586206897,22.8193548387097,28.8466666666667,12.71,21.6129032258065,28.2333333333333,12.2633333333333,21.0566666666667,28.01,NA,NA,NA
1954-06-01,NA,14.4778686523438,17.2637115478516,14.1430755615235,NA,15.3161290322581,24.69,29.6161290322581,19.83,27.4677419354839,30.1903225806452,16.3258064516129,25.12,29.6161290322581,NA,NA,NA
1954-07-01,NA,18.9343811035156,19.505502319336,19.0281616210938,NA,22.7548387096774,28.6866666666667,31.2322580645161,24.6032258064516,29.3666666666667,31.4064516129032,24.6166666666667,29.5064516129032,31.4064516129032,NA,NA,NA
1954-08-01,NA,16.9724212646485,18.023828125,18.1580291748047,NA,19.4032258064516,27.4677419354839,30.2612903225806,20.5064516129032,27.7166666666667,30.4354838709677,22.7548387096774,28.6866666666667,31.0161290322581,NA,NA,NA
1954-09-01,NA,14.5824981689453,14.3818756103516,14.502572631836,NA,15.3483870967742,25.0633333333333,29.6161290322581,15.3161290322581,24.6032258064516,29.3666666666667,16.6806451612903,25.1290322580645,29.7774193548387,NA,NA,NA
1954-10-01,NA,11.4506469726563,11.2403961181641,11.3686614990235,NA,12.0266666666667,20.5633333333333,28.01,12.2533333333333,20.5064516129032,27.6933333333333,12.4433333333333,21.2333333333333,28.2333333333333,NA,NA,NA
1954-11-01,NA,4.16208801269534,4.14899597167971,2.24898681640627,NA,7.52258064516129,13.4290322580645,23.7161290322581,7.32413793103448,12.0266666666667,20.3258064516129,6.81290322580645,11.3233333333333,19.5633333333333,NA,NA,NA
1954-12-01,NA,1.05918273925784,1.94576416015627,-0.504217529296852,NA,5.8741935483871,8.96071428571429,18.1290322580645,5.70322580645161,8.35,15.3161290322581,5.12258064516129,7.22666666666667,12.01,NA,NA,NA
1955-01-01,NA,-2.52101745605466,0.572015380859398,-3.44850769042966,NA,4.16774193548387,5.12258064516129,7.32413793103448,4.96774193548387,6.2258064516129,9.55714285714286,4.16774193548387,4.96774193548387,6.81290322580645,NA,NA,NA
1955-02-01,NA,0.375711059570335,3.73154602050784,-0.834082031249977,NA,5.63225806451613,7.70967741935484,14.5032258064516,6.88076923076923,11.4666666666667,19.8966666666667,4.96774193548387,6.81290322580645,11.3866666666667,NA,NA,NA
1955-03-01,NA,6.84696350097659,6.78115234375002,5.35129699707034,NA,8.775,17.5677419354839,25.7967741935484,8.56785714285714,16.3258064516129,24.69,7.80384615384615,15.3161290322581,24.6166666666667,NA,NA,NA
1955-04-01,NA,7.06173095703127,8.96595153808596,9.00202331542971,NA,8.775,17.8933333333333,26.0612903225806,9.70689655172414,18.8233333333333,26.2833333333333,11.3233333333333,19.5633333333333,27.4677419354839,NA,NA,NA
1955-05-01,NA,12.7725616455078,11.7457824707031,10.8029266357422,NA,12.71,23.0516129032258,29.0833333333333,12.441935483871,21.0566666666667,27.9548387096774,12.2533333333333,20.5633333333333,27.9548387096774,NA,NA,NA
1955-06-01,NA,16.6293121337891,17.0719390869141,17.24111328125,NA,18.8233333333333,26.8451612903226,30.1903225806452,19.5633333333333,27.141935483871,30.1903225806452,20.1142857142857,27.6933333333333,30.4354838709677,NA,NA,NA
1955-07-01,NA,16.7883697509766,17.6154876708985,17.6833587646485,NA,19.2032258064516,26.8451612903226,30.2612903225806,20.0387096774194,27.6161290322581,30.2612903225806,21.0566666666667,28.01,30.8225806451613,NA,NA,NA
1955-08-01,NA,17.9188781738281,19.4921203613281,16.7792144775391,NA,20.1142857142857,27.7166666666667,30.8225806451613,24.6032258064516,29.3666666666667,31.4064516129032,19.83,27.5806451612903,30.2612903225806,NA,NA,NA
1955-09-01,NA,14.7813507080078,14.6534362792969,14.5230499267578,NA,16.0967741935484,25.12,29.7774193548387,16.0967741935484,24.69,29.5064516129032,16.7354838709677,25.1290322580645,29.7774193548387,NA,NA,NA
1955-10-01,NA,8.99186096191409,9.3986755371094,9.66719970703127,NA,9.70689655172414,19.2266666666667,27.141935483871,11.0666666666667,19.2032258064516,26.7833333333333,11.4666666666667,19.9322580645161,27.6466666666667,NA,NA,NA
1955-11-01,NA,5.05510864257815,4.70350036621096,3.30947265625002,NA,7.70967741935484,14.7677419354839,24.6166666666667,7.44838709677419,12.4433333333333,21.2333333333333,7.34193548387097,12.2633333333333,21.1903225806452,NA,NA,NA
1955-12-01,NA,0.26783142089846,0.945916748046898,-1.60512390136716,NA,5.63225806451613,7.62258064516129,13.9033333333333,5.12258064516129,7.22666666666667,11.6357142857143,4.96774193548387,5.8741935483871,9.225,NA,NA,NA
1956-01-01,NA,-0.749060058593727,-0.187902832031227,-2.74877014160154,NA,4.96774193548387,6.81290322580645,11.3233333333333,4.16774193548387,5.70322580645161,7.70967741935484,4.16774193548387,5.53225806451613,7.34193548387097,NA,NA,NA
1956-02-01,NA,0.609033203125023,0.542642211914085,-0.844641113281227,NA,5.70322580645161,8.39677419354839,16.3258064516129,4.96774193548387,5.95806451612903,9.36896551724138,4.96774193548387,6.81290322580645,11.3866666666667,NA,NA,NA
1956-03-01,NA,4.45479736328127,4.16452941894534,2.10367736816409,NA,7.52258064516129,13.5392857142857,24.16,7.32413793103448,12.0266666666667,20.3258064516129,6.2258064516129,10.141935483871,19.2266666666667,NA,NA,NA
1956-04-01,NA,11.04189453125,9.99955139160159,8.53011474609377,NA,12.01,20.3258064516129,27.9548387096774,11.3866666666667,19.5633333333333,27.141935483871,10.141935483871,19.2032258064516,26.8451612903226,NA,NA,NA
1956-05-01,NA,12.6250091552735,12.4095245361328,10.2757354736328,NA,12.71,22.8193548387097,28.8466666666667,12.71,21.6129032258065,28.2333333333333,12.01,20.3258064516129,27.6933333333333,NA,NA,NA
1956-06-01,NA,15.2342315673828,15.4468627929688,14.8483978271485,NA,16.7354838709677,25.5258064516129,29.9193548387097,17.5677419354839,25.1733333333333,29.7774193548387,17.5677419354839,25.5258064516129,29.9193548387097,NA,NA,NA
1956-07-01,NA,18.9157043457031,18.6247497558594,18.6762634277344,NA,22.7548387096774,28.6866666666667,31.2322580645161,21.6129032258065,28.2333333333333,30.8225806451613,24.16,29.1032258064516,31.4064516129032,NA,NA,NA
1956-08-01,NA,16.8079162597656,18.5713439941406,17.2476745605469,NA,19.2032258064516,27.141935483871,30.2612903225806,21.6129032258065,28.2333333333333,30.8225806451613,20.1142857142857,27.6933333333333,30.4354838709677,NA,NA,NA
1956-09-01,NA,15.375390625,15.2021118164063,14.7550445556641,NA,16.9677419354839,25.7967741935484,29.9366666666667,16.7354838709677,25.12,29.6161290322581,16.9677419354839,25.5258064516129,29.9193548387097,NA,NA,NA
1956-10-01,NA,10.593881225586,10.8898559570313,9.76639709472659,NA,11.4666666666667,20.0387096774194,27.6933333333333,12.0266666666667,20.1142857142857,27.6466666666667,11.6357142857143,20.0387096774194,27.6466666666667,NA,NA,NA
1956-11-01,NA,3.02121887207034,2.47120056152346,-0.0741943359374773,NA,7.32413793103448,12.441935483871,21.2333333333333,5.8741935483871,8.96071428571429,17.5677419354839,5.53225806451613,7.44838709677419,12.5827586206897,NA,NA,NA
1956-12-01,NA,-0.97600402832029,-2.38168945312498,-2.75406494140623,NA,4.96774193548387,5.95806451612903,9.55714285714286,4.16774193548387,4.16774193548387,5.70322580645161,4.16774193548387,5.12258064516129,7.32413793103448,NA,NA,NA
1957-01-01,NA,-3.0931457519531,0.412896728515648,-3.56566467285154,NA,4.16774193548387,4.96774193548387,6.2258064516129,4.96774193548387,5.95806451612903,9.225,4.16774193548387,4.96774193548387,5.95806451612903,NA,NA,NA
1957-02-01,NA,1.62561950683596,4.08074340820315,2.11728820800784,NA,5.95806451612903,9.70689655172414,19.2032258064516,7.32413793103448,12.01,20.1142857142857,6.2258064516129,11.0666666666667,19.4032258064516,NA,NA,NA
1957-03-01,NA,3.60083923339846,5.64579162597659,3.43845520019534,NA,7.44838709677419,12.71,22.8193548387097,7.70967741935484,13.5392857142857,23.7161290322581,7.34193548387097,12.441935483871,21.2333333333333,NA,NA,NA
1957-04-01,NA,10.0244995117188,11.5368438720703,9.3299499511719,NA,11.3233333333333,19.8966666666667,27.6161290322581,12.2633333333333,20.5633333333333,27.7166666666667,11.3866666666667,19.83,27.5806451612903,NA,NA,NA
1957-05-01,NA,13.4816375732422,12.989404296875,10.9651275634766,NA,13.5392857142857,24.16,29.3666666666667,12.9464285714286,23.0516129032258,28.6866666666667,12.2633333333333,21.0566666666667,28.01,NA,NA,NA
1957-06-01,NA,16.5848022460938,16.3202606201172,15.4951263427735,NA,18.6483870967742,26.7833333333333,30.1903225806452,18.4645161290323,26.141935483871,29.9366666666667,18.2413793103448,26.141935483871,29.9741935483871,NA,NA,NA
1957-07-01,NA,16.3833557128906,18.0207153320313,17.9530883789063,NA,18.5433333333333,26.3933333333333,30.1838709677419,20.5064516129032,27.7166666666667,30.4354838709677,21.2333333333333,28.2333333333333,31.0161290322581,NA,NA,NA
1957-08-01,NA,18.1991668701172,17.9160095214844,18.0864349365235,NA,20.5064516129032,27.9548387096774,30.8225806451613,20.3258064516129,27.6933333333333,30.2774193548387,22.7548387096774,28.4433333333333,31.0161290322581,NA,NA,NA
1957-09-01,NA,13.7890106201172,12.9559722900391,11.77333984375,NA,13.9033333333333,24.6032258064516,29.5064516129032,12.9464285714286,23.0516129032258,28.6866666666667,12.5827586206897,22.7548387096774,28.6866666666667,NA,NA,NA
1957-10-01,NA,8.61588439941409,7.73787841796877,6.9598327636719,NA,9.55714285714286,19.2032258064516,26.8451612903226,8.96071428571429,17.8933333333333,25.5258064516129,8.96071428571429,17.8933333333333,26.0612903225806,NA,NA,NA
1957-11-01,NA,3.99030456542971,5.09197387695315,3.55039367675784,NA,7.44838709677419,12.9464285714286,23.36,7.52258064516129,12.74,22.7548387096774,7.44838709677419,12.4433333333333,21.2333333333333,NA,NA,NA
1957-12-01,NA,1.18096313476565,2.7405944824219,1.59114990234377,NA,5.8741935483871,9.225,18.4645161290323,5.95806451612903,9.36896551724138,18.4645161290323,5.95806451612903,9.225,18.4645161290323,NA,NA,NA
1958-01-01,NA,-1.00958862304685,-0.371710205078102,-2.07582702636716,NA,4.96774193548387,5.95806451612903,9.36896551724138,4.16774193548387,5.63225806451613,7.52258064516129,4.16774193548387,5.70322580645161,8.35,NA,NA,NA
1958-02-01,NA,0.302362060546898,2.36344299316409,1.47908935546877,NA,5.63225806451613,7.62258064516129,13.9033333333333,5.8741935483871,8.85806451612903,16.9677419354839,5.8741935483871,9.225,18.2413793103448,NA,NA,NA
1958-03-01,NA,2.88450012207034,4.59475097656252,1.50849304199221,NA,7.32413793103448,12.2633333333333,21.1903225806452,7.44838709677419,12.4433333333333,21.1903225806452,5.8741935483871,9.225,18.2413793103448,NA,NA,NA
1958-04-01,NA,9.75315246582034,12.6000305175781,8.0967956542969,NA,11.0666666666667,19.83,27.6161290322581,12.74,22.7548387096774,28.4433333333333,9.55714285714286,18.8233333333333,26.3933333333333,NA,NA,NA
1958-05-01,NA,16.4695526123047,16.7266174316406,13.4245697021485,NA,18.5433333333333,26.3933333333333,30.1903225806452,18.8233333333333,26.3933333333333,29.9741935483871,14.7677419354839,24.6032258064516,29.3666666666667,NA,NA,NA
1958-06-01,NA,19.6415802001953,19.8828216552735,18.5805603027344,NA,24.16,29.3666666666667,31.4064516129032,25.12,29.5870967741935,31.5774193548387,23.7161290322581,29.0833333333333,31.2322580645161,NA,NA,NA
1958-07-01,NA,19.1365447998047,19.2554565429688,18.4346405029297,NA,23.0516129032258,29.0833333333333,31.2322580645161,24.1566666666667,29.0833333333333,31.2322580645161,23.36,29.0833333333333,31.2322580645161,NA,NA,NA
1958-08-01,NA,19.6456237792969,19.5013671875,19.3386932373047,NA,24.16,29.3666666666667,31.4064516129032,24.6032258064516,29.3666666666667,31.4064516129032,25.12,29.6161290322581,31.5774193548387,NA,NA,NA
1958-09-01,NA,15.5115905761719,14.8805480957031,14.4211669921875,NA,17.5677419354839,26.0612903225806,29.9366666666667,16.3258064516129,25.0633333333333,29.5870967741935,16.6806451612903,25.1290322580645,29.7774193548387,NA,NA,NA
1958-10-01,NA,11.9496856689453,10.5573211669922,9.43940124511721,NA,12.441935483871,21.2333333333333,28.4433333333333,11.6357142857143,19.9322580645161,27.5806451612903,11.3866666666667,19.8966666666667,27.5806451612903,NA,NA,NA
1958-11-01,NA,2.63460693359377,2.81281433105471,1.42499694824221,NA,7.22666666666667,12.0266666666667,20.5633333333333,5.95806451612903,9.55714285714286,18.4645161290323,5.8741935483871,8.96071428571429,18.1290322580645,NA,NA,NA
1958-12-01,NA,-0.158880615234352,1.17148742675784,-0.519781494140602,NA,5.12258064516129,7.34193548387097,12.4433333333333,5.53225806451613,7.34193548387097,12.2633333333333,5.12258064516129,7.22666666666667,12.01,NA,NA,NA
1959-01-01,NA,0.12445983886721,1.05643615722659,-0.0481018066406023,NA,5.53225806451613,7.44838709677419,12.74,5.12258064516129,7.32413793103448,12.0266666666667,5.53225806451613,7.44838709677419,12.5827586206897,NA,NA,NA
1959-02-01,NA,0.13440856933596,1.90415344238284,-0.293310546874977,NA,5.53225806451613,7.44838709677419,12.9464285714286,5.70322580645161,7.80384615384615,14.7677419354839,5.12258064516129,7.32413793103448,12.2633333333333,NA,NA,NA
1959-03-01,NA,2.92160949707034,6.42487487792971,2.24558410644534,NA,7.32413793103448,12.2633333333333,21.1903225806452,8.35,15.3161290322581,24.6032258064516,6.81290322580645,11.3233333333333,19.5633333333333,NA,NA,NA
1959-04-01,NA,10.9182525634766,10.5789123535156,7.38306579589846,NA,11.6357142857143,20.3258064516129,27.7166666666667,11.6357142857143,19.9322580645161,27.5806451612903,9.225,18.2413793103448,26.17,NA,NA,NA
1959-05-01,NA,11.0087524414063,11.7098937988281,8.94002685546877,NA,12.01,20.3258064516129,27.7166666666667,12.441935483871,21.0566666666667,27.9548387096774,11.0666666666667,19.5633333333333,27.4677419354839,NA,NA,NA
1959-06-01,NA,12.8013549804688,14.2810913085938,12.368539428711,NA,12.71,23.0516129032258,29.0833333333333,15.3161290322581,24.6032258064516,29.3666666666667,12.9464285714286,23.36,28.8466666666667,NA,NA,NA
1959-07-01,NA,19.5561767578125,19.0197845458985,18.5133758544922,NA,24.1566666666667,29.3666666666667,31.4064516129032,23.0516129032258,28.6866666666667,31.0161290322581,23.7161290322581,29.0833333333333,31.2322580645161,NA,NA,NA
1959-08-01,NA,20.377816772461,19.0578704833985,18.1725555419922,NA,25.0633333333333,29.6161290322581,31.5774193548387,23.36,28.8466666666667,31.0161290322581,22.7548387096774,28.6866666666667,31.0161290322581,NA,NA,NA
1959-09-01,NA,14.9755950927735,15.1489044189453,14.4782196044922,NA,16.3258064516129,25.1290322580645,29.7774193548387,16.6806451612903,25.12,29.5870967741935,16.6806451612903,25.1290322580645,29.7774193548387,NA,NA,NA
1959-10-01,NA,8.76421508789065,9.27884826660159,9.77401123046877,NA,9.70689655172414,19.2032258064516,27.141935483871,10.141935483871,19.2032258064516,26.7833333333333,11.6357142857143,20.0387096774194,27.6466666666667,NA,NA,NA
1959-11-01,NA,6.02176818847659,6.4459167480469,6.33188781738284,NA,8.39677419354839,16.3258064516129,25.1290322580645,8.35,15.3483870967742,24.6032258064516,8.56785714285714,16.7354838709677,25.1733333333333,NA,NA,NA
1959-12-01,NA,-0.933630371093727,1.25180969238284,0.314080810546898,NA,4.96774193548387,5.95806451612903,9.55714285714286,5.53225806451613,7.44838709677419,12.4433333333333,5.63225806451613,7.62258064516129,13.5392857142857,NA,NA,NA
1960-01-01,NA,-1.44309082031248,0.137185668945335,-3.09563293457029,NA,4.16774193548387,5.63225806451613,7.80384615384615,4.16774193548387,5.79032258064516,8.39677419354839,4.16774193548387,5.12258064516129,6.88076923076923,NA,NA,NA
1960-02-01,NA,-3.36429443359373,-0.870306396484352,-2.94370117187498,NA,4.16774193548387,4.96774193548387,6.2258064516129,4.16774193548387,5.12258064516129,7.32413793103448,4.16774193548387,5.12258064516129,7.22666666666667,NA,NA,NA
1960-03-01,NA,0.450296020507835,4.61350402832034,0.98029479980471,NA,5.63225806451613,7.80384615384615,15.3161290322581,7.44838709677419,12.4433333333333,21.1903225806452,5.79032258064516,8.56785714285714,16.6806451612903,NA,NA,NA
1960-04-01,NA,7.20968017578127,8.88567504882815,7.5548034667969,NA,8.85806451612903,17.8933333333333,26.141935483871,9.70689655172414,18.6483870967742,26.2833333333333,9.36896551724138,18.4645161290323,26.2833333333333,NA,NA,NA
1960-05-01,NA,11.2787261962891,14.5070434570313,9.61301574707034,NA,12.0266666666667,20.5064516129032,27.9548387096774,15.3483870967742,24.6166666666667,29.3666666666667,11.4666666666667,19.9322580645161,27.6161290322581,NA,NA,NA
